Record Length,2000,Points,-80.000005662E-3,0.0,,Record Length,2000,Points,-80.000005662E-3,-6.40000010,
Sample Interval,79.999997979E-6,s,-79.920008779E-3,160.00001132E-3,,Sample Interval,79.999997979E-6,s,-79.920008779E-3,-6.20000029,
Trigger Point,1.0000001E3,Samples,-79.840004444E-3,320.00002265E-3,,Trigger Point,1.0000001E3,Samples,-79.840004444E-3,-6.00000000,
,,,-79.760007560E-3,480.000019073E-3,,,,,-79.760007560E-3,-5.80000019,
,,,-79.680003226E-3,640.000045300E-3,,,,,-79.680003226E-3,-5.59999990,
,,,-79.600006342E-3,800.000071526E-3,,,,,-79.600006342E-3,-5.40000010,
Source,CH1,,-79.520002007E-3,960.000038147E-3,,Source,CH2,,-79.520002007E-3,-5.20000029,
Vertical Units,V,,-79.440005124E-3,1.0400001,,Vertical Units,V,,-79.440005124E-3,-5.00000000,
Vertical Scale,2.0000001,,-79.360008240E-3,1.2000000,,Vertical Scale,5.00000007,,-79.360008240E-3,-4.59999990,
Vertical Offset,0,,-79.280003905E-3,1.2800001,,Vertical Offset,0,,-79.280003905E-3,-4.20000029,
Horizontal Units,s,,-79.200007021E-3,1.4400001,,Horizontal Units,s,,-79.200007021E-3,-4.00000000,
Horizontal Scale,15.9999996E-3,,-79.120002687E-3,1.5200001,,Horizontal Scale,15.9999996E-3,,-79.120002687E-3,-3.60000014,
Pt Fmt,Y,,-79.040005803E-3,1.6800001,,Pt Fmt,Y,,-79.040005803E-3,-3.40000010,
Yzero,0.0,,-78.960008919E-3,1.7600001,,Yzero,0.0,,-78.960008919E-3,-3.00000000,
,,,-78.880004585E-3,1.8400002,,,,,-78.880004585E-3,-2.6000001,
,,,-78.800007701E-3,1.9200001,,,,,-78.800007701E-3,-2.2000000,
Note,TBS1052C - 11:44:46   14-Jan-24,,-78.720003366E-3,2.0000002,,Note,TBS1052C - 11:44:46   14-Jan-24,,-78.720003366E-3,-1.8000001,
,,,-78.640006483E-3,2.0800002,,,,,-78.640006483E-3,-1.4000000,
,,,-78.560002148E-3,2.1600001,,,,,-78.560002148E-3,-800.000011921E-3,
,,,-78.480005264E-3,2.2400002,,,,,-78.480005264E-3,-400.00000596E-3,
,,,-78.400008380E-3,2.3200002,,,,,-78.400008380E-3,0.0,
,,,-78.320004046E-3,2.4000001,,,,,-78.320004046E-3,600.000023842E-3,
,,,-78.240007162E-3,2.4800003,,,,,-78.240007162E-3,1.000000,
,,,-78.160002828E-3,2.5600002,,,,,-78.160002828E-3,1.6000000,
,,,-78.080005944E-3,2.6400001,,,,,-78.080005944E-3,2.0000000,
,,,-78.000009060E-3,2.6400001,,,,,-78.000009060E-3,2.4000001,
,,,-77.920004725E-3,2.80000019,,,,,-77.920004725E-3,3.00000000,
