"Light Intensity (% of scale max) Run #1","Relative Intensity Run #1","Voltage (V) Run #1"
0.02448,0.02448,-0.830
0.02434,0.02434,-0.833
0.02426,0.02426,-0.833
0.02437,0.02437,-0.833
0.02454,0.02454,-0.836
0.02460,0.02460,-0.837
0.02435,0.02435,-0.837
0.02461,0.02461,-0.837
0.02446,0.02446,-0.840
0.02464,0.02464,-0.840
0.02463,0.02463,-0.841
0.02467,0.02467,-0.841
0.02437,0.02437,-0.844
0.02477,0.02477,-0.845
0.02490,0.02490,-0.845
0.02475,0.02475,-0.847
0.02492,0.02492,-0.850
0.02509,0.02509,-0.851
0.02484,0.02484,-0.852
0.02524,0.02524,-0.855
0.02515,0.02515,-0.854
0.02521,0.02521,-0.854
0.02563,0.02563,-0.856
0.02550,0.02550,-0.859
0.02599,0.02599,-0.860
0.02609,0.02609,-0.860
0.02626,0.02626,-0.860
0.02654,0.02654,-0.865
0.02654,0.02654,-0.864
0.02632,0.02632,-0.866
0.02681,0.02681,-0.869
0.02704,0.02704,-0.869
0.02731,0.02731,-0.869
0.02748,0.02748,-0.873
0.02763,0.02763,-0.873
0.02779,0.02779,-0.873
0.02817,0.02817,-0.873
0.02817,0.02817,-0.875
0.02840,0.02840,-0.877
0.02850,0.02850,-0.877
0.02838,0.02838,-0.877
0.02849,0.02849,-0.879
0.02924,0.02924,-0.881
0.02922,0.02922,-0.881
0.02954,0.02954,-0.881
0.02962,0.02962,-0.881
0.02974,0.02974,-0.885
0.02992,0.02992,-0.885
0.03026,0.03026,-0.885
0.03041,0.03041,-0.885
0.03058,0.03058,-0.889
0.03052,0.03052,-0.891
0.03078,0.03078,-0.891
0.03113,0.03113,-0.891
0.03133,0.03133,-0.895
0.03114,0.03114,-0.896
0.03139,0.03139,-0.896
0.03166,0.03166,-0.896
0.03174,0.03174,-0.899
0.03195,0.03195,-0.900
0.03198,0.03198,-0.901
0.03200,0.03200,-0.900
0.03261,0.03261,-0.904
0.03246,0.03246,-0.904
0.03249,0.03249,-0.903
0.03279,0.03279,-0.904
0.03278,0.03278,-0.907
0.03296,0.03296,-0.908
0.03314,0.03314,-0.908
0.03311,0.03311,-0.908
0.03297,0.03297,-0.911
0.03316,0.03316,-0.913
0.03328,0.03328,-0.913
0.03331,0.03331,-0.913
0.03313,0.03313,-0.916
0.03325,0.03325,-0.918
0.03342,0.03342,-0.918
0.03334,0.03334,-0.919
0.03358,0.03358,-0.918
0.03354,0.03354,-0.921
0.03322,0.03322,-0.923
0.03333,0.03333,-0.924
0.03329,0.03329,-0.924
0.03311,0.03311,-0.925
0.03326,0.03326,-0.928
0.03320,0.03320,-0.928
0.03310,0.03310,-0.928
0.03311,0.03311,-0.928
0.03313,0.03313,-0.928
0.03310,0.03310,-0.930
0.03333,0.03333,-0.932
0.03311,0.03311,-0.932
0.03300,0.03300,-0.932
0.03311,0.03311,-0.932
0.03302,0.03302,-0.932
0.03291,0.03291,-0.932
0.03288,0.03288,-0.934
0.03271,0.03271,-0.936
0.03290,0.03290,-0.936
0.03270,0.03270,-0.935
0.03255,0.03255,-0.939
0.03247,0.03247,-0.941
0.03264,0.03264,-0.941
0.03278,0.03278,-0.941
0.03285,0.03285,-0.942
0.03270,0.03270,-0.945
0.03258,0.03258,-0.946
0.03293,0.03293,-0.946
0.03293,0.03293,-0.946
0.03273,0.03273,-0.945
0.03261,0.03261,-0.945
0.03252,0.03252,-0.945
0.03255,0.03255,-0.948
0.03233,0.03233,-0.950
0.03256,0.03256,-0.950
0.03249,0.03249,-0.950
0.03250,0.03250,-0.950
0.03238,0.03238,-0.952
0.03204,0.03204,-0.956
0.03247,0.03247,-0.955
0.03229,0.03229,-0.955
0.03166,0.03166,-0.955
0.03175,0.03175,-0.955
0.03194,0.03194,-0.955
0.03154,0.03154,-0.955
0.03122,0.03122,-0.955
0.03149,0.03149,-0.954
0.03156,0.03156,-0.957
0.03111,0.03111,-0.959
0.03142,0.03142,-0.959
0.03130,0.03130,-0.960
0.03137,0.03137,-0.962
0.03096,0.03096,-0.963
0.03076,0.03076,-0.962
0.03096,0.03096,-0.962
0.03062,0.03062,-0.962
0.03043,0.03043,-0.963
0.03015,0.03015,-0.966
0.03006,0.03006,-0.967
0.03030,0.03030,-0.968
0.02982,0.02982,-0.967
0.02977,0.02977,-0.968
0.02971,0.02971,-0.971
0.02966,0.02966,-0.971
0.02940,0.02940,-0.972
0.02939,0.02939,-0.971
0.02916,0.02916,-0.972
0.02885,0.02885,-0.976
0.02878,0.02878,-0.976
0.02882,0.02882,-0.976
0.02872,0.02872,-0.977
0.02858,0.02858,-0.977
0.02809,0.02809,-0.978
0.02815,0.02815,-0.980
0.02814,0.02814,-0.981
0.02805,0.02805,-0.981
0.02777,0.02777,-0.981
0.02728,0.02728,-0.981
0.02753,0.02753,-0.981
0.02731,0.02731,-0.983
0.02699,0.02699,-0.986
0.02687,0.02687,-0.986
0.02650,0.02650,-0.986
0.02689,0.02689,-0.987
0.02632,0.02632,-0.986
0.02609,0.02609,-0.987
0.02614,0.02614,-0.990
0.02617,0.02617,-0.992
0.02586,0.02586,-0.992
0.02571,0.02571,-0.992
0.02547,0.02547,-0.991
0.02502,0.02502,-0.991
0.02528,0.02528,-0.995
0.02501,0.02501,-0.995
0.02496,0.02496,-0.995
0.02507,0.02507,-0.996
0.02492,0.02492,-0.995
0.02515,0.02515,-0.996
0.02499,0.02499,-0.999
0.02487,0.02487,-0.999
0.02460,0.02460,-1.000
0.02473,0.02473,-0.999
0.02460,0.02460,-1.000
0.02455,0.02455,-1.000
0.02444,0.02444,-0.999
0.02449,0.02449,-1.000
0.02469,0.02469,-1.003
0.02449,0.02449,-1.003
0.02477,0.02477,-1.003
0.02492,0.02492,-1.003
0.02457,0.02457,-1.003
0.02419,0.02419,-1.003
0.02426,0.02426,-1.003
0.02435,0.02435,-1.003
0.02451,0.02451,-1.003
0.02444,0.02444,-1.003
0.02455,0.02455,-1.004
0.02457,0.02457,-1.003
0.02464,0.02464,-1.003
0.02472,0.02472,-1.004
0.02467,0.02467,-1.007
0.02515,0.02515,-1.009
0.02531,0.02531,-1.011
0.02524,0.02524,-1.015
0.02551,0.02551,-1.014
0.02550,0.02550,-1.014
0.02664,0.02664,-1.013
0.02641,0.02641,-1.013
0.02696,0.02696,-1.013
0.02722,0.02722,-1.017
0.02747,0.02747,-1.018
0.02797,0.02797,-1.018
0.02809,0.02809,-1.018
0.02875,0.02875,-1.021
0.02963,0.02963,-1.022
0.03043,0.03043,-1.022
0.03073,0.03073,-1.022
0.03120,0.03120,-1.022
0.03297,0.03297,-1.023
0.03336,0.03336,-1.026
0.03474,0.03474,-1.027
0.03511,0.03511,-1.027
0.03564,0.03564,-1.027
0.03728,0.03728,-1.030
0.03900,0.03900,-1.030
0.03911,0.03911,-1.030
0.03984,0.03984,-1.031
0.04327,0.04327,-1.035
0.04337,0.04337,-1.035
0.04416,0.04416,-1.035
0.04442,0.04442,-1.036
0.04829,0.04829,-1.037
0.04826,0.04826,-1.040
0.05019,0.05019,-1.040
0.04974,0.04974,-1.040
0.05455,0.05455,-1.041
0.05452,0.05452,-1.043
0.05597,0.05597,-1.044
0.05574,0.05574,-1.044
0.06078,0.06078,-1.044
0.06248,0.06248,-1.045
0.06209,0.06209,-1.050
0.06323,0.06323,-1.050
0.06581,0.06581,-1.050
0.06668,0.06668,-1.050
0.06721,0.06721,-1.051
0.06982,0.06982,-1.053
0.07062,0.07062,-1.054
0.07225,0.07225,-1.054
0.07430,0.07430,-1.054
0.07722,0.07722,-1.054
0.07893,0.07893,-1.054
0.07878,0.07878,-1.057
0.08109,0.08109,-1.058
0.08670,0.08670,-1.058
0.08858,0.08858,-1.058
0.08853,0.08853,-1.059
0.09343,0.09343,-1.059
0.09850,0.09850,-1.062
0.09894,0.09894,-1.063
0.10406,0.10406,-1.062
0.10728,0.10728,-1.062
0.10846,0.10846,-1.063
0.10855,0.10855,-1.067
0.11026,0.11026,-1.067
0.11153,0.11153,-1.067
0.11449,0.11449,-1.068
0.11649,0.11649,-1.072
0.11870,0.11870,-1.072
0.12210,0.12210,-1.072
0.12639,0.12639,-1.072
0.12389,0.12389,-1.072
0.12752,0.12752,-1.073
0.13200,0.13200,-1.077
0.12788,0.12788,-1.077
0.13310,0.13310,-1.076
0.13690,0.13690,-1.076
0.14114,0.14114,-1.076
0.14554,0.14554,-1.076
0.14636,0.14636,-1.076
0.15739,0.15739,-1.078
0.15714,0.15714,-1.080
0.15984,0.15984,-1.081
0.16382,0.16382,-1.080
0.16505,0.16505,-1.081
0.16353,0.16353,-1.085
0.16547,0.16547,-1.084
0.16397,0.16397,-1.084
0.16614,0.16614,-1.088
0.17628,0.17628,-1.089
0.17708,0.17708,-1.089
0.18246,0.18246,-1.089
0.18584,0.18584,-1.089
0.18419,0.18419,-1.088
0.19240,0.19240,-1.088
0.19073,0.19073,-1.093
0.19542,0.19542,-1.093
0.19775,0.19775,-1.093
0.20009,0.20009,-1.094
0.20811,0.20811,-1.097
0.20734,0.20734,-1.098
0.20943,0.20943,-1.098
0.21202,0.21202,-1.099
0.21550,0.21550,-1.102
0.21490,0.21490,-1.103
0.21748,0.21748,-1.103
0.22221,0.22221,-1.104
0.22388,0.22388,-1.104
0.22466,0.22466,-1.106
0.22908,0.22908,-1.108
0.22949,0.22949,-1.108
0.23100,0.23100,-1.107
0.23006,0.23006,-1.108
0.23265,0.23265,-1.108
0.23817,0.23817,-1.111
0.24078,0.24078,-1.112
0.24297,0.24297,-1.112
0.24515,0.24515,-1.112
0.24692,0.24692,-1.112
0.24524,0.24524,-1.112
0.24879,0.24879,-1.112
0.24774,0.24774,-1.113
0.25658,0.25658,-1.116
0.25494,0.25494,-1.116
0.26036,0.26036,-1.116
0.26436,0.26436,-1.116
0.26178,0.26178,-1.116
0.26707,0.26707,-1.117
0.26460,0.26460,-1.116
0.26967,0.26967,-1.117
0.27168,0.27168,-1.120
0.27014,0.27014,-1.120
0.27235,0.27235,-1.120
0.27533,0.27533,-1.121
0.27905,0.27905,-1.120
0.27541,0.27541,-1.120
0.27890,0.27890,-1.120
0.27870,0.27870,-1.121
0.27844,0.27844,-1.121
0.28323,0.28323,-1.124
0.28258,0.28258,-1.124
0.28413,0.28413,-1.124
0.28458,0.28458,-1.125
0.28546,0.28546,-1.124
0.28377,0.28377,-1.124
0.28697,0.28697,-1.125
0.29108,0.29108,-1.126
0.28763,0.28763,-1.127
0.29089,0.29089,-1.128
0.29214,0.29214,-1.128
0.28848,0.28848,-1.128
0.29190,0.29190,-1.128
0.28841,0.28841,-1.128
0.28944,0.28944,-1.129
0.29285,0.29285,-1.128
0.29237,0.29237,-1.128
0.29361,0.29361,-1.128
0.29446,0.29446,-1.128
0.29472,0.29472,-1.128
0.29477,0.29477,-1.132
0.29687,0.29687,-1.134
0.29793,0.29793,-1.133
0.29851,0.29851,-1.134
0.29800,0.29800,-1.134
0.29831,0.29831,-1.133
0.30063,0.30063,-1.133
0.30090,0.30090,-1.134
0.29895,0.29895,-1.134
0.30046,0.30046,-1.134
0.30350,0.30350,-1.138
0.30341,0.30341,-1.138
0.30392,0.30392,-1.140
0.30309,0.30309,-1.140
0.30186,0.30186,-1.140
0.30133,0.30133,-1.140
0.30093,0.30093,-1.140
0.30203,0.30203,-1.142
0.30009,0.30009,-1.143
0.30119,0.30119,-1.143
0.29939,0.29939,-1.142
0.29958,0.29958,-1.142
0.29951,0.29951,-1.142
0.29799,0.29799,-1.142
0.29951,0.29951,-1.142
0.30006,0.30006,-1.142
0.29933,0.29933,-1.143
0.30040,0.30040,-1.145
0.30200,0.30200,-1.146
0.30301,0.30301,-1.146
0.30219,0.30219,-1.147
0.30496,0.30496,-1.147
0.30539,0.30539,-1.148
0.30608,0.30608,-1.148
0.30472,0.30472,-1.151
0.30399,0.30399,-1.151
0.30383,0.30383,-1.150
0.30458,0.30458,-1.151
0.30325,0.30325,-1.151
0.30386,0.30386,-1.151
0.30244,0.30244,-1.153
0.30266,0.30266,-1.155
0.30261,0.30261,-1.156
0.30321,0.30321,-1.156
0.30362,0.30362,-1.155
0.30470,0.30470,-1.156
0.30496,0.30496,-1.156
0.30530,0.30530,-1.156
0.30598,0.30598,-1.156
0.30624,0.30624,-1.157
0.30531,0.30531,-1.159
0.30493,0.30493,-1.160
0.30583,0.30583,-1.160
0.30637,0.30637,-1.160
0.31009,0.31009,-1.160
0.31017,0.31017,-1.160
0.31067,0.31067,-1.159
0.31308,0.31308,-1.160
0.31439,0.31439,-1.162
0.31540,0.31540,-1.164
0.31531,0.31531,-1.164
0.31557,0.31557,-1.165
0.31688,0.31688,-1.165
0.31357,0.31357,-1.167
0.30051,0.30051,-1.169
0.30176,0.30176,-1.169
0.30252,0.30252,-1.169
0.29735,0.29735,-1.170
0.29625,0.29625,-1.172
0.29431,0.29431,-1.175
0.29106,0.29106,-1.175
0.29039,0.29039,-1.175
0.29080,0.29080,-1.175
0.29091,0.29091,-1.179
0.29196,0.29196,-1.179
0.29073,0.29073,-1.179
0.29179,0.29179,-1.178
0.29282,0.29282,-1.178
0.29253,0.29253,-1.179
0.29283,0.29283,-1.181
0.29216,0.29216,-1.183
0.29021,0.29021,-1.183
0.28946,0.28946,-1.182
0.28462,0.28462,-1.183
0.28394,0.28394,-1.183
0.28600,0.28600,-1.183
0.28366,0.28366,-1.185
0.27721,0.27721,-1.186
0.27791,0.27791,-1.187
0.27478,0.27478,-1.187
0.27292,0.27292,-1.187
0.26997,0.26997,-1.187
0.26677,0.26677,-1.187
0.26479,0.26479,-1.187
0.26341,0.26341,-1.186
0.26149,0.26149,-1.190
0.25883,0.25883,-1.192
0.25745,0.25745,-1.192
0.25209,0.25209,-1.192
0.25052,0.25052,-1.193
0.24728,0.24728,-1.196
0.24448,0.24448,-1.196
0.24153,0.24153,-1.197
0.23630,0.23630,-1.197
0.23668,0.23668,-1.197
0.23441,0.23441,-1.200
0.22981,0.22981,-1.200
0.22545,0.22545,-1.200
0.22299,0.22299,-1.200
0.22174,0.22174,-1.201
0.21727,0.21727,-1.204
0.21687,0.21687,-1.204
0.21304,0.21304,-1.204
0.21135,0.21135,-1.205
0.21054,0.21054,-1.205
0.20851,0.20851,-1.207
0.20297,0.20297,-1.208
0.20355,0.20355,-1.208
0.20010,0.20010,-1.208
0.19806,0.19806,-1.208
0.19533,0.19533,-1.208
0.19385,0.19385,-1.209
0.19232,0.19232,-1.212
0.18698,0.18698,-1.213
0.18494,0.18494,-1.213
0.18350,0.18350,-1.212
0.18417,0.18417,-1.213
0.18073,0.18073,-1.213
0.17924,0.17924,-1.215
0.17493,0.17493,-1.217
0.17435,0.17435,-1.217
0.17404,0.17404,-1.217
0.16707,0.16707,-1.217
0.16780,0.16780,-1.218
0.16284,0.16284,-1.219
0.16074,0.16074,-1.222
0.15619,0.15619,-1.221
0.15338,0.15338,-1.221
0.15144,0.15144,-1.221
0.14748,0.14748,-1.222
0.14598,0.14598,-1.226
0.14423,0.14423,-1.227
0.14191,0.14191,-1.227
0.13847,0.13847,-1.227
0.13791,0.13791,-1.227
0.13547,0.13547,-1.231
0.13203,0.13203,-1.231
0.13092,0.13092,-1.232
0.13019,0.13019,-1.232
0.12961,0.12961,-1.231
0.12337,0.12337,-1.231
0.12221,0.12221,-1.235
0.12167,0.12167,-1.236
0.12106,0.12106,-1.237
0.11517,0.11517,-1.236
0.11536,0.11536,-1.236
0.11302,0.11302,-1.236
0.11206,0.11206,-1.236
0.10840,0.10840,-1.239
0.10805,0.10805,-1.240
0.10712,0.10712,-1.240
0.10246,0.10246,-1.240
0.10318,0.10318,-1.240
0.10022,0.10022,-1.240
0.10144,0.10144,-1.242
0.09599,0.09599,-1.244
0.09685,0.09685,-1.244
0.09483,0.09483,-1.244
0.09221,0.09221,-1.244
0.09010,0.09010,-1.244
0.08868,0.08868,-1.244
0.08698,0.08698,-1.245
0.08560,0.08560,-1.247
0.08292,0.08292,-1.247
0.08263,0.08263,-1.248
0.08017,0.08017,-1.248
0.07806,0.07806,-1.248
0.07561,0.07561,-1.251
0.07689,0.07689,-1.252
0.07451,0.07451,-1.253
0.07158,0.07158,-1.252
0.06918,0.06918,-1.253
0.06787,0.06787,-1.252
0.06700,0.06700,-1.253
0.06482,0.06482,-1.256
0.06377,0.06377,-1.258
0.06302,0.06302,-1.258
0.06281,0.06281,-1.258
0.06204,0.06204,-1.258
0.06136,0.06136,-1.261
0.06155,0.06155,-1.263
0.06070,0.06070,-1.263
0.05807,0.05807,-1.263
0.05659,0.05659,-1.263
0.05666,0.05666,-1.263
0.05435,0.05435,-1.263
0.05318,0.05318,-1.264
0.05269,0.05269,-1.266
0.05064,0.05064,-1.267
0.04968,0.04968,-1.266
0.04677,0.04677,-1.267
0.04643,0.04643,-1.267
0.04532,0.04532,-1.270
0.04431,0.04431,-1.271
0.04291,0.04291,-1.271
0.04172,0.04172,-1.272
0.04189,0.04189,-1.275
0.04135,0.04135,-1.276
0.04051,0.04051,-1.275
0.03889,0.03889,-1.275
0.03946,0.03946,-1.278
0.03874,0.03874,-1.279
0.03806,0.03806,-1.278
0.03760,0.03760,-1.279
0.03757,0.03757,-1.279
0.03696,0.03696,-1.281
0.03676,0.03676,-1.283
0.03566,0.03566,-1.284
0.03615,0.03615,-1.285
0.03557,0.03557,-1.284
0.03522,0.03522,-1.284
0.03497,0.03497,-1.284
0.03418,0.03418,-1.284
0.03383,0.03383,-1.284
0.03346,0.03346,-1.286
0.03246,0.03246,-1.289
0.03253,0.03253,-1.290
0.03227,0.03227,-1.290
0.03189,0.03189,-1.289
0.03056,0.03056,-1.289
0.03058,0.03058,-1.288
0.02977,0.02977,-1.288
0.02911,0.02911,-1.288
0.02852,0.02852,-1.292
0.02779,0.02779,-1.294
0.02783,0.02783,-1.294
0.02739,0.02739,-1.295
0.02690,0.02690,-1.298
0.02672,0.02672,-1.299
0.02647,0.02647,-1.300
0.02612,0.02612,-1.303
0.02594,0.02594,-1.304
0.02557,0.02557,-1.304
0.02544,0.02544,-1.304
0.02539,0.02539,-1.307
0.02467,0.02467,-1.309
0.02477,0.02477,-1.308
0.02480,0.02480,-1.308
0.02475,0.02475,-1.310
0.02452,0.02452,-1.313
0.02451,0.02451,-1.313
0.02464,0.02464,-1.313
0.02467,0.02467,-1.314
0.02429,0.02429,-1.318
0.02464,0.02464,-1.318
0.02461,0.02461,-1.317
0.02475,0.02475,-1.317
0.02458,0.02458,-1.319
0.02516,0.02516,-1.321
0.02542,0.02542,-1.321
0.02547,0.02547,-1.321
0.02534,0.02534,-1.322
0.02599,0.02599,-1.323
0.02599,0.02599,-1.326
0.02673,0.02673,-1.326
0.02695,0.02695,-1.326
0.02716,0.02716,-1.329
0.02763,0.02763,-1.330
0.02771,0.02771,-1.330
0.02800,0.02800,-1.333
0.02834,0.02834,-1.334
0.02782,0.02782,-1.334
0.02811,0.02811,-1.334
0.02875,0.02875,-1.339
0.02824,0.02824,-1.340
0.02887,0.02887,-1.341
0.02892,0.02892,-1.339
0.02922,0.02922,-1.338
0.02922,0.02922,-1.338
0.02997,0.02997,-1.339
0.02972,0.02972,-1.343
0.03021,0.03021,-1.345
0.02986,0.02986,-1.345
0.03038,0.03038,-1.345
0.03076,0.03076,-1.345
0.03046,0.03046,-1.345
0.03096,0.03096,-1.348
0.03123,0.03123,-1.350
0.03156,0.03156,-1.349
0.03180,0.03180,-1.349
0.03168,0.03168,-1.349
0.03207,0.03207,-1.350
0.03189,0.03189,-1.353
0.03212,0.03212,-1.353
0.03215,0.03215,-1.353
0.03210,0.03210,-1.357
0.03227,0.03227,-1.358
0.03232,0.03232,-1.358
0.03233,0.03233,-1.358
0.03238,0.03238,-1.359
0.03214,0.03214,-1.362
0.03262,0.03262,-1.362
0.03242,0.03242,-1.362
0.03249,0.03249,-1.362
0.03294,0.03294,-1.362
0.03270,0.03270,-1.365
0.03279,0.03279,-1.366
0.03236,0.03236,-1.366
0.03319,0.03319,-1.366
0.03296,0.03296,-1.366
0.03273,0.03273,-1.370
0.03291,0.03291,-1.370
0.03299,0.03299,-1.370
0.03290,0.03290,-1.370
0.03316,0.03316,-1.371
0.03325,0.03325,-1.375
0.03299,0.03299,-1.375
0.03337,0.03337,-1.375
0.03314,0.03314,-1.374
0.03343,0.03343,-1.373
0.03357,0.03357,-1.374
0.03352,0.03352,-1.377
0.03342,0.03342,-1.379
0.03336,0.03336,-1.379
0.03333,0.03333,-1.379
0.03340,0.03340,-1.379
0.03369,0.03369,-1.379
0.03323,0.03323,-1.380
0.03377,0.03377,-1.384
0.03331,0.03331,-1.384
0.03352,0.03352,-1.384
0.03352,0.03352,-1.384
0.03345,0.03345,-1.385
0.03358,0.03358,-1.388
0.03397,0.03397,-1.388
0.03349,0.03349,-1.387
0.03377,0.03377,-1.388
0.03363,0.03363,-1.391
0.03375,0.03375,-1.393
0.03354,0.03354,-1.393
0.03336,0.03336,-1.392
0.03368,0.03368,-1.393
0.03371,0.03371,-1.393
0.03358,0.03358,-1.396
0.03380,0.03380,-1.398
0.03365,0.03365,-1.397
0.03369,0.03369,-1.401
0.03366,0.03366,-1.403
0.03384,0.03384,-1.403
0.03360,0.03360,-1.402
0.03381,0.03381,-1.403
0.03386,0.03386,-1.403
0.03352,0.03352,-1.403
0.03391,0.03391,-1.403
0.03357,0.03357,-1.403
0.03357,0.03357,-1.407
0.03351,0.03351,-1.407
0.03349,0.03349,-1.407
0.03319,0.03319,-1.410
0.03349,0.03349,-1.412
0.03334,0.03334,-1.412
0.03316,0.03316,-1.415
0.03262,0.03262,-1.415
0.03270,0.03270,-1.415
0.03281,0.03281,-1.416
0.03218,0.03218,-1.420
0.03238,0.03238,-1.419
0.03217,0.03217,-1.420
0.03177,0.03177,-1.420
