Record Length,2000,Points,-80.000005662E-3,80.000005662E-3,,Record Length,2000,Points,-80.000005662E-3,-7.00000000,
Sample Interval,79.999997979E-6,s,-79.920008779E-3,240.00000954E-3,,Sample Interval,79.999997979E-6,s,-79.920008779E-3,-6.59999990,
Trigger Point,1.0000001E3,Samples,-79.840004444E-3,400.00003576E-3,,Trigger Point,1.0000001E3,Samples,-79.840004444E-3,-6.40000010,
,,,-79.760007560E-3,560.000061989E-3,,,,,-79.760007560E-3,-6.00000000,
,,,-79.680003226E-3,720.000028610E-3,,,,,-79.680003226E-3,-5.80000019,
,,,-79.600006342E-3,880.000054836E-3,,,,,-79.600006342E-3,-5.40000010,
Source,CH1,,-79.520002007E-3,1.0400001,,Source,CH2,,-79.520002007E-3,-5.00000000,
Vertical Units,V,,-79.440005124E-3,1.1200001,,Vertical Units,V,,-79.440005124E-3,-4.80000019,
Vertical Scale,2.0000001,,-79.360008240E-3,1.3600001,,Vertical Scale,5.00000007,,-79.360008240E-3,-4.40000010,
Vertical Offset,0,,-79.280003905E-3,1.4400001,,Vertical Offset,0,,-79.280003905E-3,-4.00000000,
Horizontal Units,s,,-79.200007021E-3,1.6000001,,Horizontal Units,s,,-79.200007021E-3,-3.60000014,
Horizontal Scale,15.9999996E-3,,-79.120002687E-3,1.7600001,,Horizontal Scale,15.9999996E-3,,-79.120002687E-3,-3.40000010,
Pt Fmt,Y,,-79.040005803E-3,1.8400002,,Pt Fmt,Y,,-79.040005803E-3,-3.00000000,
Yzero,0.0,,-78.960008919E-3,2.0000002,,Yzero,0.0,,-78.960008919E-3,-2.6000001,
,,,-78.880004585E-3,2.1600001,,,,,-78.880004585E-3,-2.2000000,
,,,-78.800007701E-3,2.2400002,,,,,-78.800007701E-3,-1.6000000,
Note,TBS1052C - 11:19:58   14-Jan-24,,-78.720003366E-3,2.3200002,,Note,TBS1052C - 11:19:58   14-Jan-24,,-78.720003366E-3,-1.2000000,
,,,-78.640006483E-3,2.4800003,,,,,-78.640006483E-3,-800.000011921E-3,
,,,-78.560002148E-3,2.5600002,,,,,-78.560002148E-3,-200.00000298E-3,
,,,-78.480005264E-3,2.6400001,,,,,-78.480005264E-3,200.00000298E-3,
,,,-78.400008380E-3,2.80000019,,,,,-78.400008380E-3,800.000011921E-3,
,,,-78.320004046E-3,2.80000019,,,,,-78.320004046E-3,1.2000000,
,,,-78.240007162E-3,2.96000028,,,,,-78.240007162E-3,1.8000001,
,,,-78.160002828E-3,3.04000020,,,,,-78.160002828E-3,2.2000000,
,,,-78.080005944E-3,3.12000012,,,,,-78.080005944E-3,2.79999995,
,,,-78.000009060E-3,3.20000029,,,,,-78.000009060E-3,3.40000010,
,,,-77.920004725E-3,3.28000021,,,,,-77.920004725E-3,3.79999995,
,,,-77.840007842E-3,3.36000013,,,,,-77.840007842E-3,4.40000010,
,,,-77.760003507E-3,3.44000030,,,,,-77.760003507E-3,5.00000000,
,,,-77.680006623E-3,3.52000022,,,,,-77.680006623E-3,5.59999990,
,,,-77.600002289E-3,3.60000014,,,,,-77.600002289E-3,6.00000000,
,,,-77.520005405E-3,3.68000031,,,,,-77.520005405E-3,6.59999990,
,,,-77.440008521E-3,3.76000023,,,,,-77.440008521E-3,7.20000029,
,,,-77.360004187E-3,3.84000015,,,,,-77.360004187E-3,7.599999905,
,,,-77.280007303E-3,3.92000031,,,,,-77.280007303E-3,8.199999809,
,,,-77.200002968E-3,4.00000048,,,,,-77.200002968E-3,8.600000381,
,,,-77.120006084E-3,4.08000040,,,,,-77.120006084E-3,9.000000000,
,,,-77.040009201E-3,4.16000032,,,,,-77.040009201E-3,9.600000381,
,,,-76.960004866E-3,4.24000025,,,,,-76.960004866E-3,10.0000000,
,,,-76.880007982E-3,4.32000017,,,,,-76.880007982E-3,10.4000006,
,,,-76.800003648E-3,4.48000050,,,,,-76.800003648E-3,10.6000004,
,,,-76.720006764E-3,4.56000042,,,,,-76.720006764E-3,10.8000002,
,,,-76.640002429E-3,4.64000034,,,,,-76.640002429E-3,11.1999998,
,,,-76.560005546E-3,4.80000019,,,,,-76.560005546E-3,11.4000006,
,,,-76.480008662E-3,4.96000051,,,,,-76.480008662E-3,11.6000004,
,,,-76.400004327E-3,5.04000044,,,,,-76.400004327E-3,11.8000002,
,,,-76.320007443E-3,5.12000036,,,,,-76.320007443E-3,12.1999998,
,,,-76.240003109E-3,5.28000021,,,,,-76.240003109E-3,12.1999998,
,,,-76.160006225E-3,5.36000061,,,,,-76.160006225E-3,12.4000006,
,,,-76.080009341E-3,5.52000046,,,,,-76.080009341E-3,12.4000006,
,,,-76.000005007E-3,5.60000038,,,,,-76.000005007E-3,12.6000004,
,,,-75.920008123E-3,5.68000031,,,,,-75.920008123E-3,12.6000004,
,,,-75.840003788E-3,5.84000063,,,,,-75.840003788E-3,12.6000004,
