"Light Intensity (% of scale max) Run #1","Relative Intensity Run #1","Voltage (V) Run #1"
0.15503,0.15503,-0.983
0.15987,0.15987,-0.984
0.15683,0.15683,-0.984
0.14136,0.14136,-0.983
0.15179,0.15179,-0.984
0.13472,0.13472,-0.983
0.10464,0.10464,-0.983
0.11012,0.11012,-0.984
0.09775,0.09775,-0.985
0.10362,0.10362,-0.985
0.09822,0.09822,-0.984
0.08630,0.08630,-0.985
0.09320,0.09320,-0.988
0.08723,0.08723,-0.989
0.07378,0.07378,-0.989
0.05473,0.05473,-0.989
0.05998,0.05998,-0.989
0.05586,0.05586,-0.989
0.04616,0.04616,-0.990
0.05310,0.05310,-0.990
0.04477,0.04477,-0.990
0.04369,0.04369,-0.990
0.04926,0.04926,-0.989
0.04221,0.04221,-0.989
0.03984,0.03984,-0.990
0.03984,0.03984,-0.989
0.03998,0.03998,-0.990
0.03984,0.03984,-0.992
0.03955,0.03955,-0.993
0.03984,0.03984,-0.994
0.04039,0.04039,-0.994
0.04024,0.04024,-0.994
0.04060,0.04060,-0.994
0.04509,0.04509,-0.994
0.05934,0.05934,-0.993
0.04929,0.04929,-0.993
0.06163,0.06163,-0.993
0.07474,0.07474,-0.994
0.06657,0.06657,-0.994
0.07855,0.07855,-0.994
0.07169,0.07169,-0.994
0.07541,0.07541,-0.993
0.08717,0.08717,-0.994
0.07974,0.07974,-0.994
0.08357,0.08357,-0.994
0.09195,0.09195,-0.994
0.08803,0.08803,-0.995
0.09453,0.09453,-0.997
0.10216,0.10216,-0.998
0.15056,0.15056,-0.998
0.13069,0.13069,-0.998
0.16031,0.16031,-0.998
0.16438,0.16438,-0.998
0.14624,0.14624,-0.998
0.16675,0.16675,-0.998
0.16911,0.16911,-0.999
0.16013,0.16013,-0.998
0.16995,0.16995,-0.998
0.16760,0.16760,-0.998
0.17645,0.17645,-0.998
0.18031,0.18031,-0.998
0.18602,0.18602,-0.998
0.26613,0.26613,-0.998
0.24860,0.24860,-0.998
0.27652,0.27652,-0.999
0.28098,0.28098,-0.998
0.26770,0.26770,-0.999
0.28511,0.28511,-0.999
0.28455,0.28455,-0.999
0.34198,0.34198,-1.000
0.34091,0.34091,-1.002
0.35576,0.35576,-1.002
0.36028,0.36028,-1.003
0.36244,0.36244,-1.003
0.36414,0.36414,-1.002
0.38248,0.38248,-1.003
0.38097,0.38097,-1.002
0.36942,0.36942,-1.003
0.36417,0.36417,-1.002
0.36855,0.36855,-1.002
0.36565,0.36565,-1.006
0.36485,0.36485,-1.007
0.35353,0.35353,-1.007
0.34306,0.34306,-1.007
0.32100,0.32100,-1.007
0.32019,0.32019,-1.007
0.34416,0.34416,-1.007
0.32262,0.32262,-1.007
0.31856,0.31856,-1.008
0.33685,0.33685,-1.011
0.31720,0.31720,-1.011
0.32126,0.32126,-1.011
0.32954,0.32954,-1.012
0.32536,0.32536,-1.011
0.32478,0.32478,-1.011
0.31305,0.31305,-1.011
0.32478,0.32478,-1.011
0.27347,0.27347,-1.012
0.28444,0.28444,-1.012
0.29036,0.29036,-1.011
0.28549,0.28549,-1.011
0.28674,0.28674,-1.011
0.26491,0.26491,-1.012
0.29169,0.29169,-1.011
0.25964,0.25964,-1.012
0.24307,0.24307,-1.012
0.23843,0.23843,-1.012
0.15813,0.15813,-1.012
0.15186,0.15186,-1.012
0.16438,0.16438,-1.011
0.14795,0.14795,-1.011
0.15994,0.15994,-1.011
0.15631,0.15631,-1.012
0.14648,0.14648,-1.014
0.16451,0.16451,-1.015
0.16887,0.16887,-1.016
0.17113,0.17113,-1.016
0.12387,0.12387,-1.017
0.16135,0.16135,-1.016
0.15472,0.15472,-1.016
0.14111,0.14111,-1.017
0.15314,0.15314,-1.017
0.14928,0.14928,-1.016
0.15550,0.15550,-1.016
0.14517,0.14517,-1.018
0.14299,0.14299,-1.017
0.08168,0.08168,-1.017
0.09875,0.09875,-1.018
0.07487,0.07487,-1.018
0.07129,0.07129,-1.018
0.08386,0.08386,-1.019
0.06680,0.06680,-1.019
0.07333,0.07333,-1.019
0.06502,0.06502,-1.019
0.06046,0.06046,-1.019
0.05856,0.05856,-1.019
0.07281,0.07281,-1.019
0.11252,0.11252,-1.020
0.14143,0.14143,-1.022
0.13139,0.13139,-1.023
0.16548,0.16548,-1.023
0.23483,0.23483,-1.023
0.21603,0.21603,-1.023
0.25693,0.25693,-1.023
0.27605,0.27605,-1.023
0.33545,0.33545,-1.025
0.41663,0.41663,-1.026
0.44493,0.44493,-1.027
0.45906,0.45906,-1.027
0.49004,0.49004,-1.027
0.47194,0.47194,-1.027
0.51111,0.51111,-1.027
0.64018,0.64018,-1.027
0.56725,0.56725,-1.028
0.57576,0.57576,-1.029
0.63889,0.63889,-1.030
0.58603,0.58603,-1.031
0.60271,0.60271,-1.031
0.60721,0.60721,-1.031
0.62431,0.62431,-1.031
0.62280,0.62280,-1.030
0.62155,0.62155,-1.031
0.66446,0.66446,-1.030
0.62486,0.62486,-1.030
0.68001,0.68001,-1.030
0.77473,0.77473,-1.030
0.76842,0.76842,-1.030
0.79895,0.79895,-1.030
0.82616,0.82616,-1.030
0.84944,0.84944,-1.030
0.85127,0.85127,-1.030
0.84518,0.84518,-1.030
0.85176,0.85176,-1.030
0.85193,0.85193,-1.034
0.85416,0.85416,-1.035
0.85080,0.85080,-1.036
0.80605,0.80605,-1.035
0.80281,0.80281,-1.036
0.79854,0.79854,-1.036
0.78976,0.78976,-1.036
0.80408,0.80408,-1.036
0.76486,0.76486,-1.036
0.73682,0.73682,-1.036
0.66032,0.66032,-1.036
0.68042,0.68042,-1.036
0.64128,0.64128,-1.036
0.63019,0.63019,-1.035
0.61432,0.61432,-1.036
0.58508,0.58508,-1.040
0.60820,0.60820,-1.040
0.55893,0.55893,-1.040
0.46745,0.46745,-1.040
0.48064,0.48064,-1.040
0.44090,0.44090,-1.041
0.42650,0.42650,-1.041
0.48746,0.48746,-1.041
0.39627,0.39627,-1.041
0.45064,0.45064,-1.041
0.27095,0.27095,-1.041
0.24068,0.24068,-1.042
0.19817,0.19817,-1.042
0.15823,0.15823,-1.042
0.07465,0.07465,-1.041
0.09433,0.09433,-1.041
0.06458,0.06458,-1.042
0.06372,0.06372,-1.045
0.07742,0.07742,-1.045
0.06387,0.06387,-1.045
0.06895,0.06895,-1.045
0.06334,0.06334,-1.045
0.10028,0.10028,-1.045
0.06386,0.06386,-1.045
0.06848,0.06848,-1.045
0.11601,0.11601,-1.044
0.07973,0.07973,-1.044
0.12752,0.12752,-1.045
0.16037,0.16037,-1.046
0.19266,0.19266,-1.048
0.18973,0.18973,-1.049
0.23582,0.23582,-1.050
0.44307,0.44307,-1.050
0.35822,0.35822,-1.050
0.52679,0.52679,-1.050
0.55237,0.55237,-1.050
0.43803,0.43803,-1.051
0.56931,0.56931,-1.050
0.65352,0.65352,-1.050
0.73177,0.73177,-1.050
0.71666,0.71666,-1.051
0.71722,0.71722,-1.051
0.82211,0.82211,-1.053
0.73828,0.73828,-1.054
0.77577,0.77577,-1.054
0.87498,0.87498,-1.054
0.84581,0.84581,-1.054
0.90860,0.90860,-1.055
0.91595,0.91595,-1.054
0.96954,0.96954,-1.054
1.03093,1.03093,-1.054
1.32188,1.32188,-1.053
1.31787,1.31787,-1.054
1.43855,1.43855,-1.053
1.45061,1.45061,-1.053
1.56050,1.56050,-1.053
1.62340,1.62340,-1.053
1.65242,1.65242,-1.053
1.62178,1.62178,-1.053
1.62953,1.62953,-1.056
1.66652,1.66652,-1.057
1.63950,1.63950,-1.057
1.65396,1.65396,-1.058
1.66417,1.66417,-1.057
1.66606,1.66606,-1.057
1.67583,1.67583,-1.057
1.67296,1.67296,-1.057
1.69838,1.69838,-1.057
1.70033,1.70033,-1.057
1.68517,1.68517,-1.057
1.70036,1.70036,-1.058
1.69627,1.69627,-1.058
1.69289,1.69289,-1.058
1.69412,1.69412,-1.058
1.68884,1.68884,-1.057
1.69691,1.69691,-1.057
1.68823,1.68823,-1.057
1.68451,1.68451,-1.057
1.69231,1.69231,-1.057
1.68227,1.68227,-1.057
1.67882,1.67882,-1.057
1.68106,1.68106,-1.057
1.67375,1.67375,-1.057
1.67180,1.67180,-1.058
1.66742,1.66742,-1.058
1.66911,1.66911,-1.058
1.67308,1.67308,-1.057
1.66356,1.66356,-1.057
1.65439,1.65439,-1.057
1.65462,1.65462,-1.057
1.64671,1.64671,-1.057
1.63771,1.63771,-1.057
1.63312,1.63312,-1.058
1.62709,1.62709,-1.058
1.61652,1.61652,-1.058
1.60881,1.60881,-1.057
1.60545,1.60545,-1.057
1.59344,1.59344,-1.057
1.58392,1.58392,-1.057
1.57996,1.57996,-1.057
1.56506,1.56506,-1.057
1.55853,1.55853,-1.057
1.55142,1.55142,-1.058
1.53348,1.53348,-1.058
1.52814,1.52814,-1.058
1.51300,1.51300,-1.057
1.50504,1.50504,-1.056
1.49767,1.49767,-1.056
1.49286,1.49286,-1.056
1.49126,1.49126,-1.057
1.48987,1.48987,-1.057
1.49146,1.49146,-1.057
1.49297,1.49297,-1.056
1.49211,1.49211,-1.057
1.49039,1.49039,-1.057
1.49310,1.49310,-1.057
1.49297,1.49297,-1.057
1.49474,1.49474,-1.057
1.49643,1.49643,-1.056
1.49806,1.49806,-1.056
1.42107,1.42107,-1.057
1.32521,1.32521,-1.057
1.27759,1.27759,-1.057
1.30943,1.30943,-1.056
1.26976,1.26976,-1.057
1.22517,1.22517,-1.058
1.13411,1.13411,-1.060
0.94817,0.94817,-1.060
0.89415,0.89415,-1.061
1.01524,1.01524,-1.060
0.86365,0.86365,-1.060
0.83563,0.83563,-1.061
0.91306,0.91306,-1.061
0.81740,0.81740,-1.061
0.79085,0.79085,-1.061
0.55548,0.55548,-1.061
0.64882,0.64882,-1.062
0.58784,0.58784,-1.063
0.42253,0.42253,-1.066
0.36119,0.36119,-1.066
0.32979,0.32979,-1.066
0.22269,0.22269,-1.066
0.16632,0.16632,-1.066
0.17950,0.17950,-1.066
0.14204,0.14204,-1.066
0.11993,0.11993,-1.066
0.07065,0.07065,-1.066
0.06323,0.06323,-1.067
0.07243,0.07243,-1.069
0.06935,0.06935,-1.070
0.08669,0.08669,-1.071
0.10963,0.10963,-1.071
0.14784,0.14784,-1.071
0.24400,0.24400,-1.071
0.19000,0.19000,-1.071
0.38470,0.38470,-1.071
0.37430,0.37430,-1.072
0.40089,0.40089,-1.075
0.43231,0.43231,-1.075
0.54955,0.54955,-1.075
0.84616,0.84616,-1.075
0.94940,0.94940,-1.075
0.87119,0.87119,-1.075
0.96349,0.96349,-1.075
0.99910,0.99910,-1.075
0.95949,0.95949,-1.075
1.07353,1.07353,-1.079
1.28816,1.28816,-1.079
1.28305,1.28305,-1.080
1.23784,1.23784,-1.079
1.41631,1.41631,-1.079
1.39690,1.39690,-1.079
1.37445,1.37445,-1.080
1.36707,1.36707,-1.081
1.26643,1.26643,-1.080
1.38129,1.38129,-1.081
1.36664,1.36664,-1.083
1.23595,1.23595,-1.084
1.23553,1.23553,-1.083
0.91566,0.91566,-1.083
0.80269,0.80269,-1.083
0.58292,0.58292,-1.084
0.51146,0.51146,-1.086
0.49072,0.49072,-1.088
0.48447,0.48447,-1.087
0.31804,0.31804,-1.087
0.18872,0.18872,-1.089
0.28618,0.28618,-1.091
0.16321,0.16321,-1.092
0.15956,0.15956,-1.092
0.20047,0.20047,-1.092
0.09911,0.09911,-1.093
0.07098,0.07098,-1.093
0.06482,0.06482,-1.094
0.06955,0.06955,-1.094
0.07941,0.07941,-1.093
0.12646,0.12646,-1.094
0.18994,0.18994,-1.097
0.33232,0.33232,-1.097
0.58092,0.58092,-1.097
0.69696,0.69696,-1.097
0.73979,0.73979,-1.098
0.72517,0.72517,-1.098
0.80960,0.80960,-1.097
1.12128,1.12128,-1.101
1.26302,1.26302,-1.102
1.37712,1.37712,-1.102
1.39685,1.39685,-1.102
1.47072,1.47072,-1.101
1.54506,1.54506,-1.102
1.61037,1.61037,-1.102
1.79724,1.79724,-1.102
1.89478,1.89478,-1.104
1.89546,1.89546,-1.107
1.95732,1.95732,-1.106
1.99110,1.99110,-1.106
2.05923,2.05923,-1.106
2.03622,2.03622,-1.106
2.01279,2.01279,-1.107
2.02933,2.02933,-1.107
2.02605,2.02605,-1.107
1.98795,1.98795,-1.109
2.01907,2.01907,-1.111
1.98627,1.98627,-1.111
1.94617,1.94617,-1.111
1.90247,1.90247,-1.111
1.65456,1.65456,-1.111
1.54601,1.54601,-1.111
1.61696,1.61696,-1.111
1.59799,1.59799,-1.111
1.54843,1.54843,-1.111
1.56841,1.56841,-1.111
1.53761,1.53761,-1.112
1.55342,1.55342,-1.113
1.40897,1.40897,-1.113
0.87411,0.87411,-1.113
0.78786,0.78786,-1.112
0.74487,0.74487,-1.112
0.65033,0.65033,-1.113
0.64062,0.64062,-1.115
0.38850,0.38850,-1.115
0.22893,0.22893,-1.115
0.19606,0.19606,-1.115
0.09474,0.09474,-1.115
0.06349,0.06349,-1.117
0.06552,0.06552,-1.119
0.06366,0.06366,-1.119
0.06490,0.06490,-1.119
0.06395,0.06395,-1.119
0.12241,0.12241,-1.119
0.29665,0.29665,-1.119
0.38455,0.38455,-1.120
0.28584,0.28584,-1.121
0.43030,0.43030,-1.123
0.33778,0.33778,-1.122
0.79762,0.79762,-1.123
0.75697,0.75697,-1.123
1.01666,1.01666,-1.123
1.19006,1.19006,-1.124
1.24478,1.24478,-1.123
1.25162,1.25162,-1.123
1.32265,1.32265,-1.126
1.47960,1.47960,-1.127
1.63440,1.63440,-1.127
1.81306,1.81306,-1.126
1.91702,1.91702,-1.126
1.88423,1.88423,-1.126
1.94960,1.94960,-1.126
2.03009,2.03009,-1.127
2.02982,2.02982,-1.129
2.03265,2.03265,-1.132
2.01112,2.01112,-1.132
1.98558,1.98558,-1.131
1.91890,1.91890,-1.131
1.84901,1.84901,-1.131
1.68427,1.68427,-1.131
1.57788,1.57788,-1.132
1.37808,1.37808,-1.132
1.13759,1.13759,-1.133
1.14241,1.14241,-1.136
1.02188,1.02188,-1.137
1.03795,1.03795,-1.137
0.83633,0.83633,-1.137
1.00133,1.00133,-1.137
0.32428,0.32428,-1.139
0.40250,0.40250,-1.141
0.14764,0.14764,-1.142
0.15271,0.15271,-1.141
0.07422,0.07422,-1.141
0.05743,0.05743,-1.142
0.05928,0.05928,-1.141
0.05847,0.05847,-1.143
0.22940,0.22940,-1.146
0.34125,0.34125,-1.146
0.35645,0.35645,-1.146
0.72073,0.72073,-1.147
0.75073,0.75073,-1.146
0.82607,0.82607,-1.148
0.88499,0.88499,-1.150
0.77879,0.77879,-1.150
0.90204,0.90204,-1.150
0.93445,0.93445,-1.150
1.10962,1.10962,-1.151
1.17564,1.17564,-1.153
1.19423,1.19423,-1.154
1.18875,1.18875,-1.154
1.21809,1.21809,-1.154
1.25072,1.25072,-1.154
1.27727,1.27727,-1.154
1.29175,1.29175,-1.154
1.28819,1.28819,-1.154
1.29655,1.29655,-1.155
1.28418,1.28418,-1.154
1.28789,1.28789,-1.155
1.28006,1.28006,-1.158
1.27513,1.27513,-1.158
1.27669,1.27669,-1.158
1.26839,1.26839,-1.159
1.27504,1.27504,-1.158
1.27306,1.27306,-1.159
1.27751,1.27751,-1.159
1.28636,1.28636,-1.159
1.29778,1.29778,-1.158
1.30031,1.30031,-1.158
1.30627,1.30627,-1.159
1.31645,1.31645,-1.159
1.32141,1.32141,-1.159
1.32767,1.32767,-1.158
1.33777,1.33777,-1.158
1.33034,1.33034,-1.159
1.17729,1.17729,-1.159
1.15306,1.15306,-1.159
1.13503,1.13503,-1.159
1.12949,1.12949,-1.159
1.06487,1.06487,-1.159
1.14629,1.14629,-1.159
1.15233,1.15233,-1.159
1.04666,1.04666,-1.159
1.08914,1.08914,-1.162
1.02431,1.02431,-1.164
0.91139,0.91139,-1.164
0.99762,0.99762,-1.164
0.95618,0.95618,-1.163
1.00389,1.00389,-1.164
0.93478,0.93478,-1.164
1.03746,1.03746,-1.164
1.06978,1.06978,-1.164
0.95219,0.95219,-1.164
1.08826,1.08826,-1.164
1.09340,1.09340,-1.163
1.00177,1.00177,-1.163
1.08165,1.08165,-1.163
1.06837,1.06837,-1.164
1.08327,1.08327,-1.163
1.03670,1.03670,-1.163
0.99423,0.99423,-1.163
1.06197,1.06197,-1.163
1.00897,1.00897,-1.163
1.03064,1.03064,-1.163
1.02911,1.02911,-1.163
1.05550,1.05550,-1.162
1.05484,1.05484,-1.163
0.99084,0.99084,-1.163
1.06998,1.06998,-1.163
1.05304,1.05304,-1.163
0.97821,0.97821,-1.164
1.02734,1.02734,-1.163
0.98740,0.98740,-1.163
1.01620,1.01620,-1.163
0.96161,0.96161,-1.163
1.02467,1.02467,-1.163
1.02737,1.02737,-1.163
0.90932,0.90932,-1.164
0.94348,0.94348,-1.163
0.79811,0.79811,-1.163
0.37411,0.37411,-1.163
0.48224,0.48224,-1.163
0.38829,0.38829,-1.164
0.34572,0.34572,-1.164
0.34053,0.34053,-1.164
0.25031,0.25031,-1.164
0.14737,0.14737,-1.168
0.21092,0.21092,-1.168
0.13956,0.13956,-1.169
0.13171,0.13171,-1.168
0.16684,0.16684,-1.168
0.12848,0.12848,-1.168
0.12268,0.12268,-1.168
0.12956,0.12956,-1.168
0.08931,0.08931,-1.168
0.08537,0.08537,-1.168
0.07451,0.07451,-1.168
0.07890,0.07890,-1.168
0.06419,0.06419,-1.169
0.05600,0.05600,-1.170
0.06837,0.06837,-1.170
0.05321,0.05321,-1.171
0.06364,0.06364,-1.172
0.05118,0.05118,-1.174
0.05019,0.05019,-1.173
0.05704,0.05704,-1.174
0.04926,0.04926,-1.172
0.04866,0.04866,-1.173
0.05237,0.05237,-1.172
0.04901,0.04901,-1.172
0.04984,0.04984,-1.172
0.06923,0.06923,-1.172
0.07224,0.07224,-1.171
0.07680,0.07680,-1.172
0.09575,0.09575,-1.172
0.11295,0.11295,-1.172
0.12469,0.12469,-1.172
0.11874,0.11874,-1.172
0.12184,0.12184,-1.173
0.11386,0.11386,-1.172
0.12326,0.12326,-1.172
0.11116,0.11116,-1.172
0.12508,0.12508,-1.172
0.12671,0.12671,-1.172
0.11005,0.11005,-1.173
0.12524,0.12524,-1.172
0.12474,0.12474,-1.172
0.10577,0.10577,-1.173
0.12646,0.12646,-1.172
0.10478,0.10478,-1.172
0.10851,0.10851,-1.172
0.13353,0.13353,-1.172
0.11288,0.11288,-1.172
0.13338,0.13338,-1.172
0.13560,0.13560,-1.172
0.12115,0.12115,-1.172
0.15550,0.15550,-1.172
0.13374,0.13374,-1.172
0.12683,0.12683,-1.172
0.14102,0.14102,-1.172
0.12810,0.12810,-1.172
0.13284,0.13284,-1.175
0.15210,0.15210,-1.175
0.14885,0.14885,-1.176
0.18494,0.18494,-1.175
0.26247,0.26247,-1.175
0.18863,0.18863,-1.176
0.25345,0.25345,-1.176
0.18674,0.18674,-1.176
0.20377,0.20377,-1.178
0.28802,0.28802,-1.177
0.25658,0.25658,-1.177
0.24876,0.24876,-1.177
0.29070,0.29070,-1.177
0.25827,0.25827,-1.177
0.28139,0.28139,-1.177
0.31854,0.31854,-1.178
0.42296,0.42296,-1.177
0.41707,0.41707,-1.177
0.44023,0.44023,-1.177
0.36705,0.36705,-1.177
0.46510,0.46510,-1.176
0.52312,0.52312,-1.177
0.50395,0.50395,-1.177
0.52400,0.52400,-1.177
0.52814,0.52814,-1.177
0.50398,0.50398,-1.177
0.54785,0.54785,-1.177
0.53741,0.53741,-1.177
0.52782,0.52782,-1.177
0.56789,0.56789,-1.177
0.53587,0.53587,-1.177
0.56935,0.56935,-1.177
0.63377,0.63377,-1.179
0.71643,0.71643,-1.181
0.72148,0.72148,-1.181
0.71872,0.71872,-1.181
0.72488,0.72488,-1.181
0.73105,0.73105,-1.182
0.73882,0.73882,-1.182
0.73706,0.73706,-1.182
0.73593,0.73593,-1.181
0.72021,0.72021,-1.182
0.73311,0.73311,-1.181
0.72409,0.72409,-1.182
0.72902,0.72902,-1.183
0.67953,0.67953,-1.185
0.67854,0.67854,-1.185
0.68979,0.68979,-1.185
0.67496,0.67496,-1.185
0.65298,0.65298,-1.185
0.67099,0.67099,-1.185
0.62442,0.62442,-1.185
0.63431,0.63431,-1.185
0.67822,0.67822,-1.185
0.64499,0.64499,-1.185
0.64261,0.64261,-1.185
0.62297,0.62297,-1.185
0.63008,0.63008,-1.185
0.63885,0.63885,-1.186
0.63194,0.63194,-1.185
0.64252,0.64252,-1.185
0.62650,0.62650,-1.185
0.62041,0.62041,-1.185
0.61238,0.61238,-1.185
0.48582,0.48582,-1.185
0.39381,0.39381,-1.185
0.39008,0.39008,-1.185
0.37070,0.37070,-1.185
0.29922,0.29922,-1.185
0.33446,0.33446,-1.189
0.12726,0.12726,-1.189
0.12276,0.12276,-1.190
0.09404,0.09404,-1.190
0.07005,0.07005,-1.191
0.05432,0.05432,-1.190
0.06569,0.06569,-1.191
0.05602,0.05602,-1.193
0.06500,0.06500,-1.194
0.06436,0.06436,-1.195
0.05753,0.05753,-1.195
0.06346,0.06346,-1.196
0.05702,0.05702,-1.195
0.05524,0.05524,-1.195
0.05460,0.05460,-1.195
0.05269,0.05269,-1.195
0.05173,0.05173,-1.195
0.04736,0.04736,-1.195
0.04616,0.04616,-1.194
0.04478,0.04478,-1.194
0.05702,0.05702,-1.195
0.06648,0.06648,-1.194
0.05870,0.05870,-1.194
0.07002,0.07002,-1.194
0.06598,0.06598,-1.194
0.08220,0.08220,-1.195
0.11725,0.11725,-1.198
0.08453,0.08453,-1.198
0.11986,0.11986,-1.199
0.13367,0.13367,-1.199
0.18205,0.18205,-1.199
0.17795,0.17795,-1.199
0.21552,0.21552,-1.199
0.23712,0.23712,-1.199
0.21503,0.21503,-1.200
0.23997,0.23997,-1.200
0.24467,0.24467,-1.200
0.23204,0.23204,-1.201
0.25128,0.25128,-1.202
0.31523,0.31523,-1.203
0.32581,0.32581,-1.203
0.33247,0.33247,-1.203
0.33342,0.33342,-1.203
0.33798,0.33798,-1.203
0.34491,0.34491,-1.203
0.36646,0.36646,-1.203
0.36972,0.36972,-1.203
0.36740,0.36740,-1.203
0.37018,0.37018,-1.203
0.37061,0.37061,-1.204
0.37428,0.37428,-1.205
0.37285,0.37285,-1.207
0.37407,0.37407,-1.208
0.37924,0.37924,-1.207
0.37621,0.37621,-1.206
0.37788,0.37788,-1.205
0.38098,0.38098,-1.206
0.38025,0.38025,-1.206
0.38148,0.38148,-1.207
0.38133,0.38133,-1.207
0.37250,0.37250,-1.207
0.37262,0.37262,-1.207
0.36526,0.36526,-1.207
0.37265,0.37265,-1.207
0.35861,0.35861,-1.206
0.35321,0.35321,-1.206
0.33992,0.33992,-1.207
0.33386,0.33386,-1.206
0.32341,0.32341,-1.207
0.33815,0.33815,-1.206
0.32184,0.32184,-1.206
0.32092,0.32092,-1.207
0.33189,0.33189,-1.209
0.30914,0.30914,-1.210
0.28229,0.28229,-1.211
0.28455,0.28455,-1.210
0.25743,0.25743,-1.211
0.23311,0.23311,-1.210
0.22836,0.22836,-1.210
0.23598,0.23598,-1.211
0.21886,0.21886,-1.211
0.14149,0.14149,-1.211
0.14459,0.14459,-1.211
0.12886,0.12886,-1.212
0.12694,0.12694,-1.212
0.09583,0.09583,-1.212
0.08640,0.08640,-1.212
0.08946,0.08946,-1.214
0.07085,0.07085,-1.216
0.06804,0.06804,-1.216
0.07008,0.07008,-1.216
0.06720,0.06720,-1.216
0.06331,0.06331,-1.216
0.06699,0.06699,-1.215
0.06145,0.06145,-1.215
0.06050,0.06050,-1.215
0.04149,0.04149,-1.215
0.04353,0.04353,-1.215
0.04388,0.04388,-1.215
0.04662,0.04662,-1.215
0.05563,0.05563,-1.215
0.05453,0.05453,-1.218
0.06496,0.06496,-1.219
0.06995,0.06995,-1.220
0.08029,0.08029,-1.220
0.08195,0.08195,-1.220
0.08337,0.08337,-1.220
0.08752,0.08752,-1.221
0.11002,0.11002,-1.222
0.10954,0.10954,-1.225
0.11353,0.11353,-1.226
0.11247,0.11247,-1.227
0.13217,0.13217,-1.226
0.13318,0.13318,-1.226
0.13741,0.13741,-1.226
0.14334,0.14334,-1.225
0.14864,0.14864,-1.225
0.14851,0.14851,-1.226
0.15189,0.15189,-1.227
0.15430,0.15430,-1.230
0.15475,0.15475,-1.231
0.15340,0.15340,-1.231
0.15387,0.15387,-1.232
0.15239,0.15239,-1.232
0.15607,0.15607,-1.233
0.15454,0.15454,-1.232
0.15582,0.15582,-1.233
0.15773,0.15773,-1.235
0.15172,0.15172,-1.235
0.13588,0.13588,-1.236
0.10658,0.10658,-1.235
0.08803,0.08803,-1.235
0.08713,0.08713,-1.235
0.08281,0.08281,-1.237
0.07863,0.07863,-1.237
0.07729,0.07729,-1.237
0.06982,0.06982,-1.240
0.06297,0.06297,-1.241
0.06094,0.06094,-1.240
0.06323,0.06323,-1.241
0.06000,0.06000,-1.241
0.05727,0.05727,-1.241
0.05931,0.05931,-1.241
0.04741,0.04741,-1.241
0.04681,0.04681,-1.240
0.04413,0.04413,-1.240
0.04300,0.04300,-1.240
0.04039,0.04039,-1.241
0.04044,0.04044,-1.244
0.03986,0.03986,-1.244
0.04074,0.04074,-1.244
0.03990,0.03990,-1.244
0.04106,0.04106,-1.244
0.04146,0.04146,-1.244
0.04039,0.04039,-1.244
0.04153,0.04153,-1.247
0.04074,0.04074,-1.248
0.04065,0.04065,-1.248
0.04190,0.04190,-1.249
0.04111,0.04111,-1.249
0.04201,0.04201,-1.249
0.04221,0.04221,-1.249
0.04213,0.04213,-1.249
0.04248,0.04248,-1.249
0.04173,0.04173,-1.249
0.03877,0.03877,-1.248
0.03795,0.03795,-1.248
0.03732,0.03732,-1.250
0.03690,0.03690,-1.253
0.03697,0.03697,-1.252
0.03674,0.03674,-1.252
0.03667,0.03667,-1.254
0.03685,0.03685,-1.258
0.03625,0.03625,-1.259
0.03651,0.03651,-1.259
0.03629,0.03629,-1.258
0.03621,0.03621,-1.258
0.03671,0.03671,-1.258
0.03653,0.03653,-1.257
0.03650,0.03650,-1.258
0.03668,0.03668,-1.259
0.03650,0.03650,-1.262
0.03668,0.03668,-1.262
0.03658,0.03658,-1.262
0.03651,0.03651,-1.262
0.03658,0.03658,-1.263
0.03633,0.03633,-1.263
0.03607,0.03607,-1.263
0.03606,0.03606,-1.263
0.03575,0.03575,-1.265
0.03590,0.03590,-1.266
0.03540,0.03540,-1.267
0.03572,0.03572,-1.267
0.03561,0.03561,-1.267
0.03552,0.03552,-1.267
0.03568,0.03568,-1.267
0.03516,0.03516,-1.267
0.03506,0.03506,-1.267
0.03474,0.03474,-1.267
0.03456,0.03456,-1.267
0.03470,0.03470,-1.267
0.03485,0.03485,-1.267
0.03539,0.03539,-1.267
0.03508,0.03508,-1.270
0.03596,0.03596,-1.270
0.03555,0.03555,-1.270
0.03650,0.03650,-1.271
0.04201,0.04201,-1.271
0.04276,0.04276,-1.271
0.04352,0.04352,-1.273
0.04509,0.04509,-1.274
0.04430,0.04430,-1.274
0.04491,0.04491,-1.275
0.04446,0.04446,-1.274
0.04648,0.04648,-1.274
0.04645,0.04645,-1.275
0.04749,0.04749,-1.274
0.05208,0.05208,-1.275
0.05267,0.05267,-1.275
0.05194,0.05194,-1.277
0.05266,0.05266,-1.280
0.05281,0.05281,-1.280
0.05247,0.05247,-1.280
0.05263,0.05263,-1.280
0.05278,0.05278,-1.279
0.05313,0.05313,-1.280
0.05272,0.05272,-1.280
0.05350,0.05350,-1.281
0.05312,0.05312,-1.281
0.05304,0.05304,-1.280
0.05362,0.05362,-1.280
0.05275,0.05275,-1.281
0.05360,0.05360,-1.281
0.05360,0.05360,-1.281
0.05333,0.05333,-1.281
0.05396,0.05396,-1.281
0.05359,0.05359,-1.281
