"Light Intensity (% of scale max) Run #8","Relative Intensity Run #8","Voltage (V) Run #8"
0.02528,0.02528,0.465
0.02557,0.02557,0.465
0.02589,0.02589,0.463
0.02574,0.02574,0.461
0.02585,0.02585,0.460
0.02565,0.02565,0.459
0.02568,0.02568,0.456
0.02583,0.02583,0.456
0.02620,0.02620,0.456
0.02629,0.02629,0.454
0.02667,0.02667,0.452
0.02689,0.02689,0.452
0.02711,0.02711,0.453
0.02702,0.02702,0.452
0.02756,0.02756,0.449
0.02739,0.02739,0.449
0.02780,0.02780,0.448
0.02762,0.02762,0.448
0.02765,0.02765,0.448
0.02762,0.02762,0.448
0.02753,0.02753,0.448
0.02718,0.02718,0.446
0.02728,0.02728,0.444
0.02689,0.02689,0.444
0.02686,0.02686,0.444
0.02666,0.02666,0.444
0.02660,0.02660,0.444
0.02637,0.02637,0.442
0.02620,0.02620,0.439
0.02623,0.02623,0.440
0.02673,0.02673,0.439
0.02658,0.02658,0.439
0.02652,0.02652,0.439
0.02647,0.02647,0.437
0.02638,0.02638,0.436
0.02609,0.02609,0.434
0.02646,0.02646,0.434
0.02615,0.02615,0.435
0.02592,0.02592,0.434
0.02599,0.02599,0.435
0.02560,0.02560,0.434
0.02573,0.02573,0.434
0.02550,0.02550,0.432
0.02538,0.02538,0.431
0.02544,0.02544,0.430
0.02505,0.02505,0.430
0.02522,0.02522,0.430
0.02501,0.02501,0.431
0.02498,0.02498,0.430
0.02473,0.02473,0.430
0.02473,0.02473,0.430
0.02477,0.02477,0.428
0.02490,0.02490,0.426
0.02438,0.02438,0.427
0.02443,0.02443,0.426
0.02434,0.02434,0.426
0.02461,0.02461,0.427
0.02452,0.02452,0.427
0.02414,0.02414,0.427
0.02411,0.02411,0.426
0.02414,0.02414,0.424
0.02414,0.02414,0.422
0.02411,0.02411,0.421
0.02411,0.02411,0.422
0.02409,0.02409,0.421
0.02411,0.02411,0.421
0.02414,0.02414,0.421
0.02396,0.02396,0.421
0.02411,0.02411,0.421
0.02394,0.02394,0.421
0.02383,0.02383,0.419
0.02400,0.02400,0.417
0.02385,0.02385,0.416
0.02412,0.02412,0.416
0.02405,0.02405,0.417
0.02422,0.02422,0.418
0.02408,0.02408,0.417
0.02412,0.02412,0.417
0.02396,0.02396,0.416
0.02408,0.02408,0.417
0.02419,0.02419,0.416
0.02391,0.02391,0.416
0.02411,0.02411,0.416
0.02409,0.02409,0.416
0.02403,0.02403,0.416
0.02414,0.02414,0.417
0.02390,0.02390,0.416
0.02417,0.02417,0.415
0.02405,0.02405,0.415
0.02397,0.02397,0.412
0.02385,0.02385,0.412
0.02425,0.02425,0.412
0.02426,0.02426,0.412
0.02382,0.02382,0.411
0.02393,0.02393,0.410
0.02402,0.02402,0.411
0.02385,0.02385,0.410
0.02391,0.02391,0.411
0.02415,0.02415,0.410
0.02408,0.02408,0.410
0.02390,0.02390,0.410
0.02405,0.02405,0.410
0.02403,0.02403,0.409
0.02399,0.02399,0.410
0.02376,0.02376,0.410
0.02382,0.02382,0.410
0.02400,0.02400,0.410
0.02397,0.02397,0.410
0.02397,0.02397,0.409
0.02403,0.02403,0.410
0.02409,0.02409,0.410
0.02396,0.02396,0.411
0.02408,0.02408,0.410
0.02376,0.02376,0.410
0.02414,0.02414,0.410
0.02440,0.02440,0.411
0.02426,0.02426,0.410
0.02437,0.02437,0.408
0.02435,0.02435,0.407
0.02464,0.02464,0.407
0.02448,0.02448,0.407
0.02443,0.02443,0.405
0.02464,0.02464,0.403
0.02440,0.02440,0.403
0.02426,0.02426,0.403
0.02426,0.02426,0.402
0.02446,0.02446,0.400
0.02463,0.02463,0.399
0.02441,0.02441,0.398
0.02451,0.02451,0.398
0.02451,0.02451,0.398
0.02463,0.02463,0.397
0.02480,0.02480,0.395
0.02446,0.02446,0.394
0.02470,0.02470,0.395
0.02470,0.02470,0.395
0.02469,0.02469,0.393
0.02441,0.02441,0.390
0.02473,0.02473,0.390
0.02467,0.02467,0.390
0.02467,0.02467,0.391
0.02435,0.02435,0.391
0.02434,0.02434,0.390
0.02411,0.02411,0.387
0.02432,0.02432,0.385
0.02425,0.02425,0.385
0.02431,0.02431,0.384
0.02417,0.02417,0.381
0.02426,0.02426,0.380
0.02420,0.02420,0.380
0.02419,0.02419,0.377
0.02415,0.02415,0.375
0.02415,0.02415,0.376
0.02414,0.02414,0.376
0.02394,0.02394,0.375
0.02431,0.02431,0.373
0.02397,0.02397,0.373
0.02393,0.02393,0.372
0.02397,0.02397,0.371
0.02414,0.02414,0.369
0.02393,0.02393,0.369
0.02399,0.02399,0.368
0.02415,0.02415,0.368
0.02393,0.02393,0.369
0.02402,0.02402,0.368
0.02406,0.02406,0.365
0.02425,0.02425,0.364
0.02434,0.02434,0.364
0.02425,0.02425,0.363
0.02434,0.02434,0.364
0.02438,0.02438,0.363
0.02406,0.02406,0.358
0.02388,0.02388,0.358
0.02414,0.02414,0.358
0.02411,0.02411,0.359
0.02406,0.02406,0.359
0.02411,0.02411,0.358
0.02400,0.02400,0.359
0.02432,0.02432,0.357
0.02441,0.02441,0.356
0.02415,0.02415,0.354
0.02412,0.02412,0.354
0.02425,0.02425,0.353
0.02417,0.02417,0.354
0.02409,0.02409,0.354
0.02425,0.02425,0.354
0.02419,0.02419,0.354
0.02457,0.02457,0.354
0.02466,0.02466,0.353
0.02481,0.02481,0.354
0.02461,0.02461,0.354
0.02525,0.02525,0.354
0.02509,0.02509,0.353
0.02560,0.02560,0.351
0.02571,0.02571,0.349
0.02557,0.02557,0.349
0.02577,0.02577,0.348
0.02541,0.02541,0.349
0.02556,0.02556,0.348
0.02556,0.02556,0.345
0.02570,0.02570,0.344
0.02563,0.02563,0.344
0.02531,0.02531,0.344
0.02534,0.02534,0.344
0.02545,0.02545,0.344
0.02580,0.02580,0.342
0.02568,0.02568,0.340
0.02580,0.02580,0.339
0.02628,0.02628,0.340
0.02670,0.02670,0.339
0.02676,0.02676,0.339
0.02702,0.02702,0.339
0.02704,0.02704,0.339
0.02716,0.02716,0.336
0.02718,0.02718,0.335
0.02711,0.02711,0.335
0.02715,0.02715,0.335
0.02686,0.02686,0.334
0.02705,0.02705,0.332
0.02675,0.02675,0.332
0.02643,0.02643,0.331
0.02611,0.02611,0.331
0.02592,0.02592,0.331
0.02600,0.02600,0.332
0.02585,0.02585,0.331
0.02576,0.02576,0.328
0.02589,0.02589,0.327
0.02579,0.02579,0.327
0.02565,0.02565,0.327
0.02544,0.02544,0.327
0.02553,0.02553,0.326
0.02557,0.02557,0.326
0.02562,0.02562,0.326
0.02571,0.02571,0.326
0.02547,0.02547,0.326
0.02562,0.02562,0.325
0.02513,0.02513,0.323
0.02486,0.02486,0.322
0.02495,0.02495,0.322
0.02473,0.02473,0.323
0.02495,0.02495,0.323
0.02475,0.02475,0.322
0.02460,0.02460,0.318
0.02473,0.02473,0.317
0.02444,0.02444,0.318
0.02452,0.02452,0.318
0.02473,0.02473,0.317
0.02435,0.02435,0.318
0.02470,0.02470,0.317
0.02406,0.02406,0.317
0.02397,0.02397,0.316
0.02412,0.02412,0.317
0.02402,0.02402,0.317
0.02425,0.02425,0.314
0.02438,0.02438,0.313
0.02441,0.02441,0.312
0.02454,0.02454,0.310
0.02484,0.02484,0.308
0.02512,0.02512,0.305
0.02496,0.02496,0.305
0.02489,0.02489,0.305
0.02490,0.02490,0.305
0.02510,0.02510,0.305
0.02489,0.02489,0.304
0.02505,0.02505,0.302
0.02495,0.02495,0.301
0.02534,0.02534,0.301
0.02563,0.02563,0.302
0.02582,0.02582,0.302
0.02618,0.02618,0.300
0.02675,0.02675,0.297
0.02689,0.02689,0.297
0.02747,0.02747,0.297
0.02739,0.02739,0.297
0.02737,0.02737,0.293
0.02771,0.02771,0.292
0.02783,0.02783,0.292
0.02800,0.02800,0.292
0.02812,0.02812,0.292
0.02779,0.02779,0.292
0.02773,0.02773,0.290
0.02740,0.02740,0.287
0.02731,0.02731,0.288
0.02768,0.02768,0.288
0.02744,0.02744,0.287
0.02718,0.02718,0.286
0.02678,0.02678,0.285
0.02711,0.02711,0.283
0.02692,0.02692,0.282
0.02702,0.02702,0.282
0.02710,0.02710,0.282
0.02707,0.02707,0.283
0.02713,0.02713,0.282
0.02690,0.02690,0.283
0.02692,0.02692,0.282
0.02693,0.02693,0.282
0.02678,0.02678,0.282
0.02704,0.02704,0.283
0.02692,0.02692,0.283
0.02689,0.02689,0.282
0.02721,0.02721,0.282
0.02701,0.02701,0.282
0.02747,0.02747,0.282
0.02718,0.02718,0.281
0.02731,0.02731,0.280
0.02727,0.02727,0.279
0.02699,0.02699,0.278
0.02658,0.02658,0.277
0.02588,0.02588,0.277
0.02527,0.02527,0.275
0.02530,0.02530,0.274
0.02513,0.02513,0.273
0.02495,0.02495,0.271
0.02460,0.02460,0.269
0.02431,0.02431,0.269
0.02451,0.02451,0.266
0.02415,0.02415,0.265
0.02399,0.02399,0.265
0.02400,0.02400,0.264
0.02408,0.02408,0.260
0.02420,0.02420,0.259
0.02415,0.02415,0.259
0.02405,0.02405,0.255
0.02420,0.02420,0.254
0.02423,0.02423,0.252
0.02422,0.02422,0.252
0.02405,0.02405,0.252
0.02438,0.02438,0.249
0.02446,0.02446,0.248
0.02449,0.02449,0.248
0.02437,0.02437,0.248
0.02437,0.02437,0.248
0.02429,0.02429,0.244
0.02455,0.02455,0.244
0.02426,0.02426,0.243
0.02467,0.02467,0.242
0.02455,0.02455,0.239
0.02461,0.02461,0.239
0.02473,0.02473,0.238
0.02484,0.02484,0.235
0.02496,0.02496,0.235
0.02480,0.02480,0.234
0.02455,0.02455,0.235
0.02469,0.02469,0.233
0.02475,0.02475,0.230
0.02473,0.02473,0.229
0.02501,0.02501,0.229
0.02477,0.02477,0.229
0.02484,0.02484,0.229
0.02481,0.02481,0.230
0.02502,0.02502,0.230
0.02493,0.02493,0.230
0.02484,0.02484,0.230
0.02457,0.02457,0.230
0.02478,0.02478,0.230
0.02455,0.02455,0.230
0.02426,0.02426,0.230
0.02411,0.02411,0.227
0.02405,0.02405,0.224
0.02444,0.02444,0.225
0.02420,0.02420,0.222
0.02393,0.02393,0.221
0.02429,0.02429,0.220
0.02415,0.02415,0.216
0.02403,0.02403,0.215
0.02396,0.02396,0.213
0.02420,0.02420,0.212
0.02385,0.02385,0.211
0.02379,0.02379,0.208
0.02383,0.02383,0.208
0.02431,0.02431,0.206
0.02414,0.02414,0.204
0.02423,0.02423,0.201
0.02426,0.02426,0.199
0.02412,0.02412,0.197
0.02405,0.02405,0.193
0.02425,0.02425,0.193
0.02417,0.02417,0.194
0.02438,0.02438,0.193
0.02412,0.02412,0.193
0.02412,0.02412,0.193
0.02417,0.02417,0.191
0.02417,0.02417,0.189
0.02396,0.02396,0.189
0.02414,0.02414,0.189
0.02417,0.02417,0.190
0.02431,0.02431,0.190
0.02444,0.02444,0.190
0.02470,0.02470,0.190
0.02451,0.02451,0.190
0.02457,0.02457,0.190
0.02451,0.02451,0.189
0.02469,0.02469,0.188
0.02481,0.02481,0.186
0.02473,0.02473,0.186
0.02499,0.02499,0.185
0.02504,0.02504,0.186
0.02504,0.02504,0.185
0.02509,0.02509,0.185
0.02536,0.02536,0.186
0.02528,0.02528,0.186
0.02563,0.02563,0.186
0.02600,0.02600,0.186
0.02608,0.02608,0.186
0.02606,0.02606,0.185
0.02617,0.02617,0.183
0.02617,0.02617,0.181
0.02614,0.02614,0.181
0.02623,0.02623,0.181
0.02618,0.02618,0.182
0.02603,0.02603,0.181
0.02618,0.02618,0.179
0.02618,0.02618,0.177
0.02629,0.02629,0.176
0.02634,0.02634,0.177
0.02609,0.02609,0.177
0.02602,0.02602,0.177
0.02589,0.02589,0.177
0.02600,0.02600,0.177
0.02571,0.02571,0.177
0.02580,0.02580,0.177
0.02606,0.02606,0.177
0.02689,0.02689,0.177
0.02689,0.02689,0.173
0.02705,0.02705,0.172
0.02716,0.02716,0.173
0.02739,0.02739,0.172
0.02734,0.02734,0.173
0.02721,0.02721,0.170
0.02675,0.02675,0.166
0.02647,0.02647,0.166
0.02658,0.02658,0.166
0.02649,0.02649,0.166
0.02646,0.02646,0.162
0.02628,0.02628,0.160
0.02612,0.02612,0.160
0.02605,0.02605,0.161
0.02597,0.02597,0.160
0.02568,0.02568,0.159
0.02560,0.02560,0.156
0.02547,0.02547,0.156
0.02509,0.02509,0.156
0.02484,0.02484,0.156
0.02458,0.02458,0.156
0.02449,0.02449,0.154
0.02467,0.02467,0.152
0.02437,0.02437,0.152
0.02425,0.02425,0.149
0.02419,0.02419,0.148
0.02432,0.02432,0.148
0.02409,0.02409,0.148
0.02394,0.02394,0.146
0.02414,0.02414,0.142
0.02394,0.02394,0.142
0.02417,0.02417,0.142
0.02467,0.02467,0.139
0.02510,0.02510,0.138
0.02499,0.02499,0.138
0.02545,0.02545,0.138
0.02577,0.02577,0.137
0.02666,0.02666,0.133
0.02696,0.02696,0.133
0.02696,0.02696,0.133
0.02705,0.02705,0.133
0.02695,0.02695,0.131
0.02679,0.02679,0.129
0.02670,0.02670,0.129
0.02686,0.02686,0.129
0.02728,0.02728,0.125
0.02779,0.02779,0.125
0.02864,0.02864,0.125
0.02896,0.02896,0.125
0.02919,0.02919,0.125
0.02968,0.02968,0.125
0.02946,0.02946,0.120
0.02968,0.02968,0.120
0.02988,0.02988,0.120
0.02962,0.02962,0.119
0.02884,0.02884,0.115
0.02838,0.02838,0.115
0.02814,0.02814,0.115
0.02756,0.02756,0.115
0.02785,0.02785,0.113
0.02750,0.02750,0.111
0.02763,0.02763,0.111
0.02754,0.02754,0.110
0.02727,0.02727,0.106
0.02744,0.02744,0.106
0.02724,0.02724,0.106
0.02739,0.02739,0.105
0.02734,0.02734,0.105
0.02725,0.02725,0.105
0.02724,0.02724,0.105
0.02666,0.02666,0.106
0.02557,0.02557,0.105
0.02512,0.02512,0.103
0.02493,0.02493,0.101
0.02455,0.02455,0.101
0.02438,0.02438,0.100
0.02434,0.02434,0.097
0.02405,0.02405,0.096
0.02408,0.02408,0.093
0.02423,0.02423,0.093
0.02412,0.02412,0.093
0.02434,0.02434,0.093
0.02423,0.02423,0.089
0.02411,0.02411,0.089
0.02414,0.02414,0.089
0.02432,0.02432,0.087
0.02431,0.02431,0.085
0.02446,0.02446,0.084
0.02469,0.02469,0.084
0.02461,0.02461,0.085
0.02455,0.02455,0.081
0.02467,0.02467,0.080
0.02483,0.02483,0.080
0.02475,0.02475,0.080
0.02487,0.02487,0.080
0.02496,0.02496,0.079
0.02560,0.02560,0.076
0.02550,0.02550,0.074
0.02582,0.02582,0.074
0.02557,0.02557,0.072
0.02551,0.02551,0.070
0.02574,0.02574,0.070
0.02563,0.02563,0.069
0.02551,0.02551,0.067
0.02516,0.02516,0.066
0.02525,0.02525,0.066
0.02539,0.02539,0.065
0.02519,0.02519,0.062
0.02531,0.02531,0.061
0.02513,0.02513,0.061
0.02509,0.02509,0.062
0.02502,0.02502,0.062
0.02513,0.02513,0.061
0.02484,0.02484,0.059
0.02484,0.02484,0.058
0.02487,0.02487,0.058
0.02483,0.02483,0.058
0.02477,0.02477,0.055
0.02527,0.02527,0.052
0.02481,0.02481,0.052
0.02496,0.02496,0.052
0.02425,0.02425,0.052
0.02448,0.02448,0.052
0.02454,0.02454,0.052
0.02443,0.02443,0.052
0.02411,0.02411,0.052
0.02449,0.02449,0.052
0.02432,0.02432,0.049
0.02419,0.02419,0.048
0.02408,0.02408,0.047
0.02415,0.02415,0.043
0.02412,0.02412,0.043
0.02406,0.02406,0.043
0.02394,0.02394,0.040
0.02406,0.02406,0.038
0.02383,0.02383,0.038
0.02409,0.02409,0.036
0.02397,0.02397,0.035
0.02396,0.02396,0.035
0.02420,0.02420,0.035
0.02440,0.02440,0.035
0.02434,0.02434,0.033
0.02432,0.02432,0.031
0.02457,0.02457,0.031
0.02472,0.02472,0.030
0.02493,0.02493,0.026
0.02551,0.02551,0.026
0.02583,0.02583,0.025
0.02652,0.02652,0.022
0.02652,0.02652,0.020
0.02660,0.02660,0.020
0.02705,0.02705,0.016
0.02679,0.02679,0.015
0.02652,0.02652,0.015
0.02666,0.02666,0.011
0.02652,0.02652,0.011
0.02646,0.02646,0.010
0.02625,0.02625,0.008
0.02658,0.02658,0.007
0.02682,0.02682,0.008
0.02722,0.02722,0.008
0.02734,0.02734,0.006
0.02759,0.02759,0.003
0.02786,0.02786,0.004
0.02797,0.02797,0.004
0.02788,0.02788,0.004
0.02809,0.02809,0.003
0.02797,0.02797,0.000
0.02794,0.02794,-0.001
0.02757,0.02757,-0.001
0.02731,0.02731,-0.001
0.02702,0.02702,-0.001
0.02591,0.02591,-0.001
0.02605,0.02605,-0.004
0.02608,0.02608,-0.006
0.02621,0.02621,-0.006
0.02577,0.02577,-0.007
0.02545,0.02545,-0.009
0.02538,0.02538,-0.010
0.02502,0.02502,-0.010
0.02507,0.02507,-0.010
0.02481,0.02481,-0.010
0.02483,0.02483,-0.010
0.02461,0.02461,-0.012
0.02434,0.02434,-0.016
0.02429,0.02429,-0.017
0.02425,0.02425,-0.016
0.02403,0.02403,-0.016
0.02376,0.02376,-0.017
0.02388,0.02388,-0.018
0.02415,0.02415,-0.021
0.02411,0.02411,-0.021
0.02429,0.02429,-0.021
0.02393,0.02393,-0.021
0.02417,0.02417,-0.021
0.02417,0.02417,-0.021
0.02429,0.02429,-0.021
0.02466,0.02466,-0.021
0.02434,0.02434,-0.023
0.02452,0.02452,-0.025
0.02487,0.02487,-0.025
0.02489,0.02489,-0.026
0.02499,0.02499,-0.026
0.02516,0.02516,-0.025
0.02539,0.02539,-0.026
0.02550,0.02550,-0.028
0.02562,0.02562,-0.030
0.02579,0.02579,-0.030
0.02675,0.02675,-0.029
0.02872,0.02872,-0.030
0.02975,0.02975,-0.031
0.02983,0.02983,-0.033
0.03033,0.03033,-0.033
0.03026,0.03026,-0.033
0.03040,0.03040,-0.037
0.03073,0.03073,-0.037
0.03108,0.03108,-0.037
0.03102,0.03102,-0.037
0.03120,0.03120,-0.037
0.03110,0.03110,-0.037
0.03111,0.03111,-0.038
0.03076,0.03076,-0.041
0.03067,0.03067,-0.043
0.02998,0.02998,-0.043
0.02979,0.02979,-0.043
0.02982,0.02982,-0.043
0.02995,0.02995,-0.045
0.02982,0.02982,-0.048
0.02983,0.02983,-0.049
0.03000,0.03000,-0.049
0.03003,0.03003,-0.048
0.03011,0.03011,-0.050
0.03006,0.03006,-0.052
0.03011,0.03011,-0.052
0.03035,0.03035,-0.052
0.03044,0.03044,-0.052
0.03053,0.03053,-0.053
0.03036,0.03036,-0.052
0.03040,0.03040,-0.052
0.02972,0.02972,-0.052
0.02875,0.02875,-0.056
0.02802,0.02802,-0.057
0.02687,0.02687,-0.056
0.02670,0.02670,-0.056
0.02596,0.02596,-0.057
0.02617,0.02617,-0.060
0.02588,0.02588,-0.060
0.02588,0.02588,-0.061
0.02522,0.02522,-0.065
0.02463,0.02463,-0.065
0.02461,0.02461,-0.065
0.02441,0.02441,-0.065
0.02455,0.02455,-0.066
0.02428,0.02428,-0.069
0.02420,0.02420,-0.071
0.02393,0.02393,-0.071
0.02415,0.02415,-0.070
0.02408,0.02408,-0.070
0.02419,0.02419,-0.073
0.02429,0.02429,-0.074
0.02452,0.02452,-0.074
0.02470,0.02470,-0.075
0.02463,0.02463,-0.079
0.02495,0.02495,-0.079
0.02538,0.02538,-0.079
0.02655,0.02655,-0.080
0.02657,0.02657,-0.084
0.02644,0.02644,-0.084
0.02649,0.02649,-0.086
0.02632,0.02632,-0.089
0.02609,0.02609,-0.090
0.02621,0.02621,-0.092
0.02599,0.02599,-0.092
0.02576,0.02576,-0.096
0.02553,0.02553,-0.097
0.02545,0.02545,-0.097
0.02554,0.02554,-0.096
0.02524,0.02524,-0.097
0.02553,0.02553,-0.101
0.02554,0.02554,-0.102
0.02525,0.02525,-0.102
0.02509,0.02509,-0.101
0.02525,0.02525,-0.103
0.02538,0.02538,-0.106
0.02513,0.02513,-0.106
0.02515,0.02515,-0.106
0.02521,0.02521,-0.106
0.02527,0.02527,-0.106
0.02533,0.02533,-0.107
0.02539,0.02539,-0.106
0.02505,0.02505,-0.106
0.02512,0.02512,-0.106
0.02545,0.02545,-0.105
0.02513,0.02513,-0.105
0.02536,0.02536,-0.105
0.02507,0.02507,-0.105
0.02495,0.02495,-0.105
0.02499,0.02499,-0.105
0.02487,0.02487,-0.105
0.02490,0.02490,-0.106
0.02449,0.02449,-0.110
0.02443,0.02443,-0.111
0.02429,0.02429,-0.110
0.02420,0.02420,-0.112
0.02408,0.02408,-0.114
0.02409,0.02409,-0.114
0.02434,0.02434,-0.118
0.02414,0.02414,-0.118
0.02409,0.02409,-0.118
0.02393,0.02393,-0.118
0.02396,0.02396,-0.121
0.02420,0.02420,-0.122
0.02396,0.02396,-0.122
0.02396,0.02396,-0.123
0.02393,0.02393,-0.125
0.02390,0.02390,-0.128
0.02412,0.02412,-0.128
0.02417,0.02417,-0.128
0.02425,0.02425,-0.132
0.02414,0.02414,-0.133
0.02411,0.02411,-0.133
0.02402,0.02402,-0.133
0.02403,0.02403,-0.133
0.02414,0.02414,-0.133
0.02426,0.02426,-0.133
0.02415,0.02415,-0.133
0.02461,0.02461,-0.132
0.02455,0.02455,-0.134
0.02431,0.02431,-0.137
0.02455,0.02455,-0.137
0.02455,0.02455,-0.137
0.02414,0.02414,-0.138
0.02434,0.02434,-0.141
0.02425,0.02425,-0.143
0.02454,0.02454,-0.142
0.02434,0.02434,-0.142
0.02446,0.02446,-0.141
0.02570,0.02570,-0.141
0.02605,0.02605,-0.141
0.02615,0.02615,-0.142
0.02647,0.02647,-0.141
0.02690,0.02690,-0.143
0.02686,0.02686,-0.147
0.02715,0.02715,-0.147
0.02693,0.02693,-0.147
0.02727,0.02727,-0.149
0.02705,0.02705,-0.150
0.02730,0.02730,-0.150
0.02716,0.02716,-0.150
0.02733,0.02733,-0.150
0.02701,0.02701,-0.150
0.02721,0.02721,-0.154
0.02727,0.02727,-0.154
0.02701,0.02701,-0.154
0.02707,0.02707,-0.154
0.02704,0.02704,-0.154
0.02710,0.02710,-0.156
0.02693,0.02693,-0.157
0.02734,0.02734,-0.158
0.02757,0.02757,-0.158
0.02748,0.02748,-0.158
0.02748,0.02748,-0.158
0.02715,0.02715,-0.159
0.02699,0.02699,-0.163
0.02681,0.02681,-0.163
0.02675,0.02675,-0.163
0.02612,0.02612,-0.164
0.02611,0.02611,-0.169
0.02570,0.02570,-0.170
0.02530,0.02530,-0.170
0.02499,0.02499,-0.169
0.02495,0.02495,-0.170
0.02477,0.02477,-0.171
0.02460,0.02460,-0.173
0.02463,0.02463,-0.173
0.02435,0.02435,-0.173
0.02394,0.02394,-0.173
0.02373,0.02373,-0.173
0.02408,0.02408,-0.176
0.02409,0.02409,-0.177
0.02444,0.02444,-0.176
0.02470,0.02470,-0.177
0.02475,0.02475,-0.179
0.02570,0.02570,-0.180
0.02614,0.02614,-0.181
0.02661,0.02661,-0.182
0.02676,0.02676,-0.185
0.02722,0.02722,-0.185
0.02769,0.02769,-0.185
0.02786,0.02786,-0.185
0.02795,0.02795,-0.188
0.02809,0.02809,-0.190
0.02795,0.02795,-0.190
0.02831,0.02831,-0.190
0.02840,0.02840,-0.193
0.02887,0.02887,-0.194
0.02960,0.02960,-0.195
0.02957,0.02957,-0.195
0.02992,0.02992,-0.194
0.03043,0.03043,-0.195
0.03117,0.03117,-0.197
0.03214,0.03214,-0.200
0.03244,0.03244,-0.199
0.03278,0.03278,-0.200
0.03302,0.03302,-0.200
0.03362,0.03362,-0.200
0.03407,0.03407,-0.201
0.03442,0.03442,-0.202
0.03519,0.03519,-0.204
0.03473,0.03473,-0.205
0.03496,0.03496,-0.205
0.03468,0.03468,-0.205
0.03444,0.03444,-0.205
0.03387,0.03387,-0.205
0.03368,0.03368,-0.206
0.03351,0.03351,-0.209
0.03358,0.03358,-0.210
0.03340,0.03340,-0.210
0.03363,0.03363,-0.210
0.03375,0.03375,-0.209
0.03337,0.03337,-0.209
0.03363,0.03363,-0.209
0.03360,0.03360,-0.209
0.03333,0.03333,-0.209
0.03354,0.03354,-0.209
0.03340,0.03340,-0.209
0.03319,0.03319,-0.209
0.03329,0.03329,-0.210
0.03282,0.03282,-0.209
0.03275,0.03275,-0.209
0.03101,0.03101,-0.209
0.03062,0.03062,-0.210
0.03000,0.03000,-0.210
0.02943,0.02943,-0.210
0.02867,0.02867,-0.213
0.02841,0.02841,-0.213
0.02794,0.02794,-0.213
0.02806,0.02806,-0.213
0.02782,0.02782,-0.216
0.02686,0.02686,-0.218
0.02620,0.02620,-0.217
0.02609,0.02609,-0.219
0.02528,0.02528,-0.222
0.02492,0.02492,-0.222
0.02490,0.02490,-0.223
0.02466,0.02466,-0.224
0.02438,0.02438,-0.227
0.02396,0.02396,-0.228
0.02400,0.02400,-0.227
0.02400,0.02400,-0.228
0.02426,0.02426,-0.231
0.02414,0.02414,-0.232
0.02408,0.02408,-0.232
0.02422,0.02422,-0.233
0.02402,0.02402,-0.235
0.02446,0.02446,-0.236
0.02434,0.02434,-0.236
0.02432,0.02432,-0.236
0.02480,0.02480,-0.236
0.02486,0.02486,-0.235
0.02589,0.02589,-0.237
0.02643,0.02643,-0.239
0.02702,0.02702,-0.239
0.02719,0.02719,-0.239
0.02766,0.02766,-0.240
0.02734,0.02734,-0.241
0.02757,0.02757,-0.244
0.02744,0.02744,-0.244
0.02739,0.02739,-0.244
0.02725,0.02725,-0.246
0.02724,0.02724,-0.248
0.02719,0.02719,-0.248
0.02721,0.02721,-0.252
0.02718,0.02718,-0.253
0.02696,0.02696,-0.253
0.02715,0.02715,-0.254
0.02682,0.02682,-0.253
0.02695,0.02695,-0.252
0.02655,0.02655,-0.253
0.02661,0.02661,-0.255
0.02675,0.02675,-0.258
0.02676,0.02676,-0.258
0.02660,0.02660,-0.258
0.02667,0.02667,-0.258
0.02678,0.02678,-0.258
0.02687,0.02687,-0.258
0.02664,0.02664,-0.258
0.02689,0.02689,-0.258
0.02644,0.02644,-0.258
0.02655,0.02655,-0.259
0.02647,0.02647,-0.262
0.02634,0.02634,-0.264
0.02618,0.02618,-0.264
0.02538,0.02538,-0.263
0.02545,0.02545,-0.263
0.02510,0.02510,-0.264
0.02496,0.02496,-0.267
0.02513,0.02513,-0.267
0.02454,0.02454,-0.267
0.02467,0.02467,-0.268
0.02449,0.02449,-0.270
0.02466,0.02466,-0.272
0.02438,0.02438,-0.272
0.02437,0.02437,-0.272
0.02417,0.02417,-0.272
0.02409,0.02409,-0.274
0.02403,0.02403,-0.275
0.02411,0.02411,-0.275
0.02409,0.02409,-0.276
0.02411,0.02411,-0.279
0.02393,0.02393,-0.280
0.02438,0.02438,-0.279
0.02385,0.02385,-0.281
0.02409,0.02409,-0.283
0.02434,0.02434,-0.283
0.02425,0.02425,-0.284
0.02403,0.02403,-0.287
0.02415,0.02415,-0.289
0.02437,0.02437,-0.289
0.02448,0.02448,-0.290
0.02451,0.02451,-0.290
0.02435,0.02435,-0.293
0.02425,0.02425,-0.294
0.02431,0.02431,-0.294
0.02454,0.02454,-0.294
0.02438,0.02438,-0.294
0.02446,0.02446,-0.295
0.02533,0.02533,-0.295
0.02531,0.02531,-0.297
0.02596,0.02596,-0.297
0.02594,0.02594,-0.297
0.02638,0.02638,-0.298
0.02654,0.02654,-0.299
0.02693,0.02693,-0.302
0.02705,0.02705,-0.301
0.02704,0.02704,-0.302
0.02737,0.02737,-0.302
0.02736,0.02736,-0.304
0.02762,0.02762,-0.306
0.02777,0.02777,-0.305
0.02797,0.02797,-0.306
0.02750,0.02750,-0.306
0.02777,0.02777,-0.306
0.02773,0.02773,-0.308
0.02740,0.02740,-0.311
0.02751,0.02751,-0.311
