"Light Intensity (% of scale max) Run #2","Relative Intensity Run #2","Voltage (V) Run #2"
0.02571,0.02571,-1.867
0.02567,0.02567,-1.867
0.02553,0.02553,-1.867
0.02559,0.02559,-1.867
0.02580,0.02580,-1.867
0.02560,0.02560,-1.867
0.02591,0.02591,-1.867
0.02580,0.02580,-1.867
0.02620,0.02620,-1.867
0.02574,0.02574,-1.867
0.02597,0.02597,-1.867
0.02614,0.02614,-1.868
0.02620,0.02620,-1.867
0.02602,0.02602,-1.867
0.02606,0.02606,-1.867
0.02629,0.02629,-1.867
0.02608,0.02608,-1.867
0.02631,0.02631,-1.867
0.02629,0.02629,-1.867
0.02597,0.02597,-1.867
0.02597,0.02597,-1.867
0.02589,0.02589,-1.867
0.02626,0.02626,-1.867
0.02617,0.02617,-1.867
0.02634,0.02634,-1.867
0.02649,0.02649,-1.867
0.02618,0.02618,-1.867
0.02638,0.02638,-1.867
0.02606,0.02606,-1.867
0.02580,0.02580,-1.867
0.02509,0.02509,-1.867
0.02458,0.02458,-1.867
0.02434,0.02434,-1.867
0.02467,0.02467,-1.863
0.02516,0.02516,-1.862
0.02557,0.02557,-1.861
0.02640,0.02640,-1.857
0.02737,0.02737,-1.857
0.02864,0.02864,-1.856
0.02850,0.02850,-1.853
0.02814,0.02814,-1.853
0.02774,0.02774,-1.853
0.02654,0.02654,-1.853
0.02580,0.02580,-1.850
0.02518,0.02518,-1.849
0.02473,0.02473,-1.848
0.02481,0.02481,-1.849
0.02510,0.02510,-1.847
0.02527,0.02527,-1.844
0.02614,0.02614,-1.844
0.02762,0.02762,-1.844
0.02869,0.02869,-1.844
0.02892,0.02892,-1.843
0.02914,0.02914,-1.840
0.02934,0.02934,-1.840
0.02930,0.02930,-1.840
0.02928,0.02928,-1.840
0.02939,0.02939,-1.837
0.02911,0.02911,-1.835
0.02829,0.02829,-1.835
0.02745,0.02745,-1.835
0.02635,0.02635,-1.835
0.02623,0.02623,-1.834
0.02556,0.02556,-1.834
0.02577,0.02577,-1.835
0.02538,0.02538,-1.834
0.02560,0.02560,-1.831
0.02528,0.02528,-1.830
0.02505,0.02505,-1.830
0.02623,0.02623,-1.830
0.02815,0.02815,-1.830
0.02722,0.02722,-1.830
0.02689,0.02689,-1.830
0.02664,0.02664,-1.830
0.02632,0.02632,-1.829
0.02599,0.02599,-1.826
0.02556,0.02556,-1.822
0.02554,0.02554,-1.820
0.02542,0.02542,-1.821
0.02562,0.02562,-1.820
0.02583,0.02583,-1.819
0.02617,0.02617,-1.816
0.02609,0.02609,-1.816
0.02673,0.02673,-1.815
0.02831,0.02831,-1.815
0.02838,0.02838,-1.815
0.02855,0.02855,-1.816
0.02832,0.02832,-1.816
0.02766,0.02766,-1.815
0.02734,0.02734,-1.813
0.02705,0.02705,-1.812
0.02670,0.02670,-1.812
0.02626,0.02626,-1.812
0.02594,0.02594,-1.812
0.02580,0.02580,-1.809
0.02571,0.02571,-1.808
0.02570,0.02570,-1.808
0.02545,0.02545,-1.808
0.02562,0.02562,-1.807
0.02565,0.02565,-1.807
0.02545,0.02545,-1.807
0.02567,0.02567,-1.807
0.02556,0.02556,-1.807
0.02559,0.02559,-1.807
0.02557,0.02557,-1.806
0.02530,0.02530,-1.804
0.02565,0.02565,-1.804
0.02583,0.02583,-1.803
0.02614,0.02614,-1.803
0.02718,0.02718,-1.803
0.02884,0.02884,-1.804
0.02919,0.02919,-1.804
0.02885,0.02885,-1.804
0.02785,0.02785,-1.803
0.02635,0.02635,-1.804
0.02597,0.02597,-1.803
0.02609,0.02609,-1.800
0.02583,0.02583,-1.799
0.02609,0.02609,-1.798
0.02655,0.02655,-1.794
0.02750,0.02750,-1.794
0.02802,0.02802,-1.794
0.02863,0.02863,-1.794
0.02881,0.02881,-1.793
0.02887,0.02887,-1.793
0.02878,0.02878,-1.790
0.02834,0.02834,-1.789
0.02762,0.02762,-1.789
0.02718,0.02718,-1.789
0.02695,0.02695,-1.787
0.02628,0.02628,-1.785
0.02600,0.02600,-1.785
0.02556,0.02556,-1.785
0.02553,0.02553,-1.785
0.02563,0.02563,-1.785
0.02615,0.02615,-1.781
0.02611,0.02611,-1.780
0.02611,0.02611,-1.780
0.02629,0.02629,-1.780
0.02632,0.02632,-1.780
0.02684,0.02684,-1.778
0.02670,0.02670,-1.776
0.02629,0.02629,-1.776
0.02553,0.02553,-1.776
0.02527,0.02527,-1.776
0.02493,0.02493,-1.776
0.02507,0.02507,-1.776
0.02487,0.02487,-1.772
0.02499,0.02499,-1.770
0.02492,0.02492,-1.771
0.02502,0.02502,-1.769
0.02513,0.02513,-1.766
0.02525,0.02525,-1.765
0.02519,0.02519,-1.765
0.02495,0.02495,-1.765
0.02477,0.02477,-1.762
0.02457,0.02457,-1.761
0.02470,0.02470,-1.761
0.02467,0.02467,-1.761
0.02446,0.02446,-1.758
0.02455,0.02455,-1.755
0.02461,0.02461,-1.755
0.02481,0.02481,-1.755
0.02472,0.02472,-1.755
0.02470,0.02470,-1.755
0.02499,0.02499,-1.753
0.02496,0.02496,-1.751
0.02451,0.02451,-1.751
0.02452,0.02452,-1.751
0.02417,0.02417,-1.751
0.02423,0.02423,-1.751
0.02419,0.02419,-1.750
0.02420,0.02420,-1.747
0.02431,0.02431,-1.747
0.02446,0.02446,-1.747
0.02438,0.02438,-1.743
0.02419,0.02419,-1.743
0.02464,0.02464,-1.742
0.02448,0.02448,-1.743
0.02475,0.02475,-1.743
0.02431,0.02431,-1.743
0.02454,0.02454,-1.742
0.02443,0.02443,-1.740
0.02452,0.02452,-1.738
0.02457,0.02457,-1.738
0.02464,0.02464,-1.737
0.02451,0.02451,-1.737
0.02452,0.02452,-1.738
0.02441,0.02441,-1.738
0.02460,0.02460,-1.737
0.02461,0.02461,-1.737
0.02475,0.02475,-1.737
0.02455,0.02455,-1.737
0.02432,0.02432,-1.737
0.02435,0.02435,-1.736
0.02422,0.02422,-1.734
0.02415,0.02415,-1.733
0.02415,0.02415,-1.733
0.02440,0.02440,-1.733
0.02426,0.02426,-1.733
0.02420,0.02420,-1.734
0.02408,0.02408,-1.734
0.02429,0.02429,-1.733
0.02409,0.02409,-1.731
0.02440,0.02440,-1.730
0.02437,0.02437,-1.729
0.02422,0.02422,-1.730
0.02422,0.02422,-1.730
0.02434,0.02434,-1.730
0.02435,0.02435,-1.729
0.02451,0.02451,-1.730
0.02483,0.02483,-1.729
0.02454,0.02454,-1.730
0.02469,0.02469,-1.730
0.02466,0.02466,-1.730
0.02467,0.02467,-1.728
0.02469,0.02469,-1.726
0.02505,0.02505,-1.726
0.02470,0.02470,-1.726
0.02475,0.02475,-1.725
0.02489,0.02489,-1.725
0.02538,0.02538,-1.725
0.02472,0.02472,-1.726
0.02527,0.02527,-1.725
0.02487,0.02487,-1.726
0.02504,0.02504,-1.726
0.02510,0.02510,-1.726
0.02492,0.02492,-1.726
0.02509,0.02509,-1.725
0.02496,0.02496,-1.723
0.02495,0.02495,-1.723
0.02486,0.02486,-1.722
0.02437,0.02437,-1.722
0.02443,0.02443,-1.722
0.02423,0.02423,-1.722
0.02428,0.02428,-1.722
0.02446,0.02446,-1.722
0.02432,0.02432,-1.720
0.02414,0.02414,-1.719
0.02426,0.02426,-1.716
0.02452,0.02452,-1.717
0.02475,0.02475,-1.717
0.02504,0.02504,-1.717
0.02493,0.02493,-1.718
0.02530,0.02530,-1.718
0.02539,0.02539,-1.717
0.02539,0.02539,-1.714
0.02560,0.02560,-1.714
0.02545,0.02545,-1.713
0.02562,0.02562,-1.712
0.02611,0.02611,-1.712
0.02586,0.02586,-1.712
0.02605,0.02605,-1.712
0.02614,0.02614,-1.712
0.02596,0.02596,-1.713
0.02591,0.02591,-1.712
0.02574,0.02574,-1.712
0.02586,0.02586,-1.712
0.02568,0.02568,-1.712
0.02589,0.02589,-1.711
0.02570,0.02570,-1.710
0.02513,0.02513,-1.708
0.02557,0.02557,-1.708
0.02522,0.02522,-1.708
0.02513,0.02513,-1.708
0.02498,0.02498,-1.708
0.02513,0.02513,-1.709
0.02480,0.02480,-1.708
0.02484,0.02484,-1.708
0.02477,0.02477,-1.708
0.02440,0.02440,-1.708
0.02452,0.02452,-1.708
0.02475,0.02475,-1.706
0.02457,0.02457,-1.704
0.02473,0.02473,-1.704
0.02455,0.02455,-1.703
0.02460,0.02460,-1.703
0.02463,0.02463,-1.703
0.02489,0.02489,-1.703
0.02457,0.02457,-1.703
0.02466,0.02466,-1.703
0.02451,0.02451,-1.703
0.02477,0.02477,-1.703
0.02470,0.02470,-1.703
0.02495,0.02495,-1.703
0.02507,0.02507,-1.703
0.02481,0.02481,-1.703
0.02484,0.02484,-1.703
0.02496,0.02496,-1.703
0.02505,0.02505,-1.703
0.02545,0.02545,-1.703
0.02562,0.02562,-1.703
0.02568,0.02568,-1.703
0.02557,0.02557,-1.703
0.02586,0.02586,-1.703
0.02559,0.02559,-1.703
0.02588,0.02588,-1.702
0.02589,0.02589,-1.701
0.02579,0.02579,-1.700
0.02582,0.02582,-1.701
0.02588,0.02588,-1.700
0.02588,0.02588,-1.700
0.02626,0.02626,-1.699
0.02605,0.02605,-1.699
0.02603,0.02603,-1.699
0.02628,0.02628,-1.699
0.02620,0.02620,-1.699
0.02637,0.02637,-1.699
0.02670,0.02670,-1.699
0.02724,0.02724,-1.699
0.02682,0.02682,-1.699
0.02621,0.02621,-1.699
0.02605,0.02605,-1.699
0.02583,0.02583,-1.698
0.02547,0.02547,-1.698
0.02490,0.02490,-1.696
0.02484,0.02484,-1.694
0.02492,0.02492,-1.694
0.02501,0.02501,-1.693
0.02504,0.02504,-1.693
0.02518,0.02518,-1.694
0.02551,0.02551,-1.693
0.02570,0.02570,-1.689
0.02618,0.02618,-1.689
0.02664,0.02664,-1.690
0.02681,0.02681,-1.689
0.02710,0.02710,-1.690
0.02760,0.02760,-1.690
0.02837,0.02837,-1.690
0.02869,0.02869,-1.691
0.02879,0.02879,-1.691
0.02872,0.02872,-1.690
0.02866,0.02866,-1.688
0.02869,0.02869,-1.687
0.02795,0.02795,-1.687
0.02759,0.02759,-1.687
0.02715,0.02715,-1.687
0.02583,0.02583,-1.687
0.02550,0.02550,-1.686
0.02536,0.02536,-1.684
0.02516,0.02516,-1.682
0.02541,0.02541,-1.682
0.02551,0.02551,-1.683
0.02605,0.02605,-1.682
0.02637,0.02637,-1.682
0.02803,0.02803,-1.683
0.02969,0.02969,-1.681
0.03075,0.03075,-1.680
0.03122,0.03122,-1.678
0.03079,0.03079,-1.677
0.03026,0.03026,-1.677
0.02928,0.02928,-1.677
0.02765,0.02765,-1.674
0.02675,0.02675,-1.672
0.02661,0.02661,-1.672
0.02724,0.02724,-1.672
0.02869,0.02869,-1.673
0.02974,0.02974,-1.670
0.03171,0.03171,-1.669
0.03258,0.03258,-1.668
0.03275,0.03275,-1.666
0.03284,0.03284,-1.664
0.03203,0.03203,-1.664
0.03149,0.03149,-1.664
0.03101,0.03101,-1.664
0.03027,0.03027,-1.660
0.02959,0.02959,-1.659
0.02879,0.02879,-1.659
0.02823,0.02823,-1.659
0.02789,0.02789,-1.659
0.02762,0.02762,-1.659
0.02721,0.02721,-1.656
0.02682,0.02682,-1.655
0.02699,0.02699,-1.654
0.02695,0.02695,-1.654
0.02740,0.02740,-1.654
0.02739,0.02739,-1.654
0.02751,0.02751,-1.654
0.02750,0.02750,-1.655
0.02849,0.02849,-1.655
0.02904,0.02904,-1.655
0.02931,0.02931,-1.655
0.02988,0.02988,-1.655
0.02988,0.02988,-1.655
0.03070,0.03070,-1.655
0.03152,0.03152,-1.654
0.03198,0.03198,-1.651
0.03217,0.03217,-1.652
0.03281,0.03281,-1.651
0.03305,0.03305,-1.651
0.03264,0.03264,-1.651
0.03238,0.03238,-1.651
0.03046,0.03046,-1.651
0.02960,0.02960,-1.651
0.02829,0.02829,-1.651
0.02762,0.02762,-1.649
0.02742,0.02742,-1.646
0.02699,0.02699,-1.646
0.02708,0.02708,-1.646
0.02710,0.02710,-1.646
0.02721,0.02721,-1.643
0.02763,0.02763,-1.640
0.02850,0.02850,-1.640
0.02864,0.02864,-1.640
0.02930,0.02930,-1.641
0.03044,0.03044,-1.641
0.03104,0.03104,-1.642
0.03128,0.03128,-1.641
0.03123,0.03123,-1.639
0.03098,0.03098,-1.637
0.03096,0.03096,-1.637
0.03070,0.03070,-1.637
0.03017,0.03017,-1.636
0.02971,0.02971,-1.637
0.02940,0.02940,-1.637
0.02930,0.02930,-1.637
0.02875,0.02875,-1.636
0.02840,0.02840,-1.632
0.02805,0.02805,-1.632
0.02736,0.02736,-1.632
0.02751,0.02751,-1.632
0.02698,0.02698,-1.632
0.02649,0.02649,-1.631
0.02676,0.02676,-1.632
0.02695,0.02695,-1.631
0.02721,0.02721,-1.632
0.02736,0.02736,-1.631
0.02759,0.02759,-1.629
0.02789,0.02789,-1.628
0.02777,0.02777,-1.628
0.02821,0.02821,-1.628
0.02907,0.02907,-1.628
0.02916,0.02916,-1.628
0.02917,0.02917,-1.628
0.02922,0.02922,-1.628
0.02870,0.02870,-1.628
0.02835,0.02835,-1.624
0.02794,0.02794,-1.624
0.02762,0.02762,-1.623
0.02649,0.02649,-1.623
0.02623,0.02623,-1.623
0.02635,0.02635,-1.623
0.02617,0.02617,-1.621
0.02638,0.02638,-1.619
0.02632,0.02632,-1.620
0.02625,0.02625,-1.620
0.02667,0.02667,-1.620
0.02661,0.02661,-1.619
0.02701,0.02701,-1.615
0.02748,0.02748,-1.615
0.02730,0.02730,-1.615
0.02747,0.02747,-1.615
0.02708,0.02708,-1.615
0.02670,0.02670,-1.615
0.02638,0.02638,-1.614
0.02606,0.02606,-1.611
0.02577,0.02577,-1.610
0.02556,0.02556,-1.610
0.02550,0.02550,-1.611
0.02547,0.02547,-1.611
0.02550,0.02550,-1.608
0.02573,0.02573,-1.607
0.02545,0.02545,-1.607
0.02560,0.02560,-1.607
0.02582,0.02582,-1.607
0.02585,0.02585,-1.607
0.02603,0.02603,-1.606
0.02580,0.02580,-1.605
0.02574,0.02574,-1.604
0.02582,0.02582,-1.603
0.02567,0.02567,-1.603
0.02538,0.02538,-1.603
0.02568,0.02568,-1.602
0.02524,0.02524,-1.602
0.02522,0.02522,-1.602
0.02507,0.02507,-1.602
0.02525,0.02525,-1.599
0.02492,0.02492,-1.598
0.02504,0.02504,-1.598
0.02509,0.02509,-1.598
0.02499,0.02499,-1.598
0.02521,0.02521,-1.599
0.02501,0.02501,-1.599
0.02509,0.02509,-1.598
0.02505,0.02505,-1.594
0.02518,0.02518,-1.594
0.02484,0.02484,-1.594
0.02502,0.02502,-1.594
0.02480,0.02480,-1.593
0.02509,0.02509,-1.594
0.02469,0.02469,-1.593
0.02478,0.02478,-1.590
0.02481,0.02481,-1.589
0.02464,0.02464,-1.590
0.02393,0.02393,-1.590
0.02438,0.02438,-1.590
0.02434,0.02434,-1.589
0.02475,0.02475,-1.589
0.02434,0.02434,-1.589
0.02451,0.02451,-1.586
0.02461,0.02461,-1.585
0.02434,0.02434,-1.584
0.02467,0.02467,-1.583
0.02473,0.02473,-1.580
0.02469,0.02469,-1.579
0.02458,0.02458,-1.578
0.02498,0.02498,-1.579
0.02460,0.02460,-1.579
0.02502,0.02502,-1.579
0.02486,0.02486,-1.579
0.02448,0.02448,-1.579
0.02486,0.02486,-1.579
0.02457,0.02457,-1.578
0.02486,0.02486,-1.577
0.02432,0.02432,-1.576
0.02481,0.02481,-1.575
0.02460,0.02460,-1.575
0.02460,0.02460,-1.575
0.02451,0.02451,-1.574
0.02419,0.02419,-1.574
0.02406,0.02406,-1.574
0.02415,0.02415,-1.573
0.02432,0.02432,-1.571
0.02467,0.02467,-1.570
0.02522,0.02522,-1.570
0.02562,0.02562,-1.571
0.02602,0.02602,-1.571
0.02621,0.02621,-1.569
0.02657,0.02657,-1.567
0.02663,0.02663,-1.567
0.02657,0.02657,-1.567
0.02692,0.02692,-1.564
0.02563,0.02563,-1.563
0.02502,0.02502,-1.562
0.02481,0.02481,-1.562
0.02458,0.02458,-1.562
0.02631,0.02631,-1.562
0.02711,0.02711,-1.559
0.02737,0.02737,-1.557
0.02765,0.02765,-1.557
0.02853,0.02853,-1.556
0.02954,0.02954,-1.553
0.02962,0.02962,-1.553
0.02989,0.02989,-1.553
0.03000,0.03000,-1.553
0.03024,0.03024,-1.553
0.02982,0.02982,-1.552
0.02916,0.02916,-1.549
0.02818,0.02818,-1.548
0.02608,0.02608,-1.548
0.02568,0.02568,-1.548
0.02574,0.02574,-1.548
0.02640,0.02640,-1.548
0.02911,0.02911,-1.547
0.03035,0.03035,-1.544
0.03094,0.03094,-1.544
0.03210,0.03210,-1.544
0.03325,0.03325,-1.543
0.03421,0.03421,-1.540
0.03407,0.03407,-1.540
0.03389,0.03389,-1.540
0.03300,0.03300,-1.540
0.02917,0.02917,-1.540
0.02809,0.02809,-1.537
0.02724,0.02724,-1.536
0.02704,0.02704,-1.535
0.02759,0.02759,-1.535
0.02844,0.02844,-1.535
0.02879,0.02879,-1.532
0.02948,0.02948,-1.531
0.03091,0.03091,-1.531
0.03185,0.03185,-1.531
0.03293,0.03293,-1.532
0.03397,0.03397,-1.532
0.03542,0.03542,-1.530
0.03757,0.03757,-1.527
0.03761,0.03761,-1.527
0.03761,0.03761,-1.527
0.03723,0.03723,-1.527
0.03596,0.03596,-1.527
0.03514,0.03514,-1.527
0.03465,0.03465,-1.527
0.03427,0.03427,-1.524
0.03294,0.03294,-1.522
0.03214,0.03214,-1.522
0.03137,0.03137,-1.521
0.03046,0.03046,-1.521
0.02856,0.02856,-1.521
0.02805,0.02805,-1.522
0.02820,0.02820,-1.522
0.02971,0.02971,-1.521
0.03554,0.03554,-1.522
0.03671,0.03671,-1.520
0.03828,0.03828,-1.517
0.03876,0.03876,-1.517
0.03896,0.03896,-1.518
0.03641,0.03641,-1.516
0.03392,0.03392,-1.513
0.03226,0.03226,-1.513
0.03108,0.03108,-1.513
0.02977,0.02977,-1.512
0.02922,0.02922,-1.509
0.02913,0.02913,-1.509
0.02904,0.02904,-1.509
0.02840,0.02840,-1.510
0.02788,0.02788,-1.510
0.02884,0.02884,-1.510
0.03070,0.03070,-1.507
0.03406,0.03406,-1.505
0.03465,0.03465,-1.504
0.03558,0.03558,-1.504
0.03578,0.03578,-1.504
0.03629,0.03629,-1.504
0.03691,0.03691,-1.503
0.03741,0.03741,-1.501
0.03741,0.03741,-1.499
0.03743,0.03743,-1.500
0.03760,0.03760,-1.500
0.03766,0.03766,-1.500
0.03763,0.03763,-1.499
0.03772,0.03772,-1.500
0.03764,0.03764,-1.499
0.03781,0.03781,-1.499
0.03757,0.03757,-1.499
0.03748,0.03748,-1.500
0.03639,0.03639,-1.500
0.03606,0.03606,-1.499
0.03560,0.03560,-1.499
0.03523,0.03523,-1.499
0.03442,0.03442,-1.500
0.03300,0.03300,-1.498
0.03217,0.03217,-1.499
0.03136,0.03136,-1.496
0.03036,0.03036,-1.494
0.02979,0.02979,-1.494
0.02893,0.02893,-1.494
0.02881,0.02881,-1.494
0.02838,0.02838,-1.494
0.02835,0.02835,-1.494
0.02806,0.02806,-1.494
0.02811,0.02811,-1.494
0.02817,0.02817,-1.493
0.02914,0.02914,-1.493
0.03021,0.03021,-1.493
0.03134,0.03134,-1.491
0.03259,0.03259,-1.489
0.03419,0.03419,-1.488
0.03520,0.03520,-1.488
0.03563,0.03563,-1.489
0.03571,0.03571,-1.489
0.03543,0.03543,-1.489
0.03523,0.03523,-1.489
0.03487,0.03487,-1.486
0.03401,0.03401,-1.485
0.03246,0.03246,-1.486
0.03084,0.03084,-1.486
0.02870,0.02870,-1.486
0.02812,0.02812,-1.485
0.02805,0.02805,-1.485
0.02881,0.02881,-1.485
0.02921,0.02921,-1.483
0.02933,0.02933,-1.481
0.02966,0.02966,-1.482
0.02985,0.02985,-1.481
0.02972,0.02972,-1.478
0.03001,0.03001,-1.478
0.03064,0.03064,-1.478
0.03098,0.03098,-1.478
0.03130,0.03130,-1.478
0.03197,0.03197,-1.478
0.03253,0.03253,-1.478
0.03290,0.03290,-1.478
0.03345,0.03345,-1.478
0.03381,0.03381,-1.477
0.03366,0.03366,-1.478
0.03362,0.03362,-1.477
0.03329,0.03329,-1.477
0.03270,0.03270,-1.476
0.03276,0.03276,-1.474
0.03185,0.03185,-1.473
0.03082,0.03082,-1.473
0.03065,0.03065,-1.473
0.02997,0.02997,-1.474
0.02972,0.02972,-1.474
0.02917,0.02917,-1.473
0.02904,0.02904,-1.473
0.02907,0.02907,-1.473
0.02887,0.02887,-1.473
0.02882,0.02882,-1.472
0.02876,0.02876,-1.469
0.02910,0.02910,-1.468
0.02853,0.02853,-1.468
0.02872,0.02872,-1.468
0.02890,0.02890,-1.468
0.02853,0.02853,-1.468
0.02850,0.02850,-1.468
0.02827,0.02827,-1.468
0.02847,0.02847,-1.468
0.02832,0.02832,-1.468
0.02824,0.02824,-1.468
0.02802,0.02802,-1.468
0.02794,0.02794,-1.468
0.02791,0.02791,-1.468
0.02876,0.02876,-1.467
0.02942,0.02942,-1.467
0.02954,0.02954,-1.467
0.03047,0.03047,-1.467
0.03090,0.03090,-1.467
0.03114,0.03114,-1.467
0.03094,0.03094,-1.463
0.03062,0.03062,-1.462
0.02994,0.02994,-1.461
0.02914,0.02914,-1.461
0.02867,0.02867,-1.462
0.02831,0.02831,-1.459
0.02766,0.02766,-1.458
0.02777,0.02777,-1.458
0.02744,0.02744,-1.457
0.02777,0.02777,-1.457
0.02823,0.02823,-1.457
0.02840,0.02840,-1.456
0.02834,0.02834,-1.453
0.02867,0.02867,-1.452
0.02875,0.02875,-1.452
0.02904,0.02904,-1.452
0.02896,0.02896,-1.452
0.02893,0.02893,-1.449
0.02856,0.02856,-1.448
0.02847,0.02847,-1.448
0.02827,0.02827,-1.448
0.02831,0.02831,-1.449
0.02818,0.02818,-1.448
0.02782,0.02782,-1.448
0.02742,0.02742,-1.448
0.02733,0.02733,-1.448
0.02711,0.02711,-1.448
0.02660,0.02660,-1.446
0.02666,0.02666,-1.444
0.02646,0.02646,-1.444
0.02646,0.02646,-1.443
0.02657,0.02657,-1.444
0.02654,0.02654,-1.443
0.02681,0.02681,-1.444
0.02663,0.02663,-1.441
0.02666,0.02666,-1.439
0.02637,0.02637,-1.439
0.02647,0.02647,-1.439
0.02643,0.02643,-1.440
0.02637,0.02637,-1.440
0.02609,0.02609,-1.440
0.02586,0.02586,-1.438
0.02579,0.02579,-1.436
0.02560,0.02560,-1.435
0.02556,0.02556,-1.435
0.02551,0.02551,-1.435
0.02527,0.02527,-1.435
0.02559,0.02559,-1.435
0.02521,0.02521,-1.433
0.02486,0.02486,-1.430
0.02509,0.02509,-1.429
0.02501,0.02501,-1.428
0.02480,0.02480,-1.425
0.02521,0.02521,-1.425
0.02460,0.02460,-1.424
0.02472,0.02472,-1.425
0.02452,0.02452,-1.425
0.02475,0.02475,-1.425
0.02448,0.02448,-1.425
0.02458,0.02458,-1.425
0.02425,0.02425,-1.423
0.02455,0.02455,-1.422
0.02463,0.02463,-1.421
0.02457,0.02457,-1.421
0.02460,0.02460,-1.421
0.02469,0.02469,-1.421
0.02452,0.02452,-1.422
0.02426,0.02426,-1.421
0.02448,0.02448,-1.421
0.02473,0.02473,-1.421
0.02457,0.02457,-1.421
0.02460,0.02460,-1.422
0.02458,0.02458,-1.421
0.02461,0.02461,-1.421
0.02461,0.02461,-1.421
0.02460,0.02460,-1.420
0.02452,0.02452,-1.418
0.02483,0.02483,-1.417
0.02499,0.02499,-1.416
0.02478,0.02478,-1.417
0.02493,0.02493,-1.416
0.02489,0.02489,-1.416
0.02475,0.02475,-1.416
0.02499,0.02499,-1.415
0.02480,0.02480,-1.414
0.02483,0.02483,-1.412
0.02512,0.02512,-1.411
0.02534,0.02534,-1.412
0.02553,0.02553,-1.411
0.02538,0.02538,-1.411
0.02541,0.02541,-1.412
0.02550,0.02550,-1.412
0.02531,0.02531,-1.412
0.02521,0.02521,-1.410
0.02487,0.02487,-1.408
0.02455,0.02455,-1.408
0.02483,0.02483,-1.408
0.02464,0.02464,-1.408
0.02455,0.02455,-1.408
0.02467,0.02467,-1.409
0.02533,0.02533,-1.408
0.02519,0.02519,-1.405
0.02574,0.02574,-1.405
0.02681,0.02681,-1.404
0.02692,0.02692,-1.404
0.02751,0.02751,-1.404
0.02815,0.02815,-1.404
0.02893,0.02893,-1.403
0.02905,0.02905,-1.401
0.02928,0.02928,-1.400
0.02925,0.02925,-1.400
0.02933,0.02933,-1.399
0.02939,0.02939,-1.400
0.02899,0.02899,-1.399
0.02901,0.02901,-1.399
